ID,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,Condition,atc_passed,order
145,food,paycheck,girls,coastline,summer,achievements,assets,relationship,daughters,legacy,song,weekends,sanctuary,friendship,victory,accomplishments,miracle,husband,sky,winner,bonuses,angel,trees,son,success,diseases,foreclosures,debt,homicide,suicides,deficiency,bankruptcy,confrontation,fugitives,assassination,killers,fees,monster,headstone,funeral,nightmare,rapist,attackers,difficulty,genocides,crimes,prisons,failure,arguments,death,proposal,sites,assessment,counterpart,region,proportion,instruction,delegations,particles,predecessor,payments,unit,bathrooms,spines,exception,dimensions,affiliation,referral,pantries,concessions,pillars,departments,doors,location,town,minute,day,week,year,century,inch,mile,kilometer,pound,gram,tablespoon,liter,gallon,watt,kilobyte,megabyte,gigahertz,dollar,ten,hundred,some,many,big,long,wide,CONCRETE,True,4
151,food,paycheck,girls,coastline,summer,achievements,asset,relationships,daughters,legacy,songs,weekends,sanctuary,friendship,victories,accomplishments,miracle,husband,sky,winners,bonus,angel,trees,sons,success,diseases,foreclosure,debts,homicide,suicides,deficiencies,bankruptcy,confrontation,fugitives,assassination,killers,fees,monster,headstone,funerals,nightmares,rapists,attackers,difficulties,genocide,crime,prison,failure,arguments,death,proposal,sites,assessment,counterpart,regions,proportion,instructions,delegation,particles,predecessor,payments,units,bathrooms,spine,exceptions,dimensions,affiliation,referrals,pantry,concession,pillars,department,doors,location,town,minute,hour,week,year,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,watt,kilobyte,gigabyte,gigahertz,dollar,one,hundred,some,several,small,long,wide,ABSTRACT,True,1
153,food,paycheck,girls,coastline,summer,achievement,assets,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victories,accomplishment,miracles,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fees,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessments,counterparts,region,proportion,instruction,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,hour,week,year,century,inch,yard,centimeter,ounce,gram,teaspoon,cup,quart,watt,byte,megabyte,hertz,cent,one,hundred,some,several,small,long,narrow,ABSTRACT,True,1
152,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,day,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,megabyte,gigahertz,dollar,ten,thousand,some,many,big,long,narrow,CONCRETE,True,2
148,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particles,predecessor,payment,unit,bathroom,spine,exception,dimensions,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,hour,week,year,century,foot,yard,centimeter,pound,gram,tablespoon,cup,gallon,horsepower,byte,megabyte,hertz,dollar,one,hundred,few,several,small,short,narrow,CONCRETE,True,2
149,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuary,friendships,victories,accomplishments,miracles,husband,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debt,homicides,suicides,deficiencies,bankruptcies,confrontation,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapist,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instruction,delegations,particles,predecessor,payment,units,bathrooms,spines,exceptions,dimensions,affiliations,referral,pantries,concession,pillars,departments,doors,locations,towns,minute,hour,month,year,millenium,foot,yard,centimeter,pound,kilogram,tablespoon,liter,quart,horsepower,byte,gigabyte,gigahertz,dollar,ten,thousand,few,several,small,long,wide,CONCRETE,True,4
156,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,trees,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fees,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instructions,delegation,particles,predecessor,payment,unit,bathroom,spines,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,hour,week,decade,century,inch,yard,centimeter,ounce,kilogram,teaspoon,cup,quart,watt,byte,gigabyte,hertz,dollar,one,hundred,some,many,big,long,narrow,CONCRETE,False,1
160,food,paycheck,girl,coastline,summer,achievement,assets,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angels,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegations,particle,predecessor,payment,units,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,day,month,year,century,foot,mile,centimeter,pound,gram,teaspoon,cup,gallon,watt,byte,megabyte,hertz,dollar,ten,thousand,some,several,big,long,wide,ABSTRACT,False,1
159,foods,paycheck,girls,coastlines,summer,achievements,asset,relationship,daughters,legacy,songs,weekends,sanctuaries,friendship,victories,accomplishment,miracles,husbands,sky,winners,bonuses,angel,trees,son,success,diseases,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassinations,killers,fee,monster,headstones,funerals,nightmare,rapists,attackers,difficulties,genocides,crimes,prisons,failures,argument,death,proposals,site,assessment,counterpart,region,proportion,instruction,delegations,particles,predecessors,payment,unit,bathrooms,spines,exception,dimensions,affiliations,referrals,pantry,concession,pillar,department,doors,locations,towns,minute,hour,month,decade,millenium,inch,mile,centimeter,ounce,kilogram,tablespoon,cup,gallon,watt,byte,gigabyte,gigahertz,dollar,one,thousand,few,many,small,short,narrow,ABSTRACT,False,4
155,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instructions,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,hour,week,year,century,foot,mile,centimeter,ounce,gram,teaspoon,liter,quart,watt,byte,megabyte,hertz,cent,one,hundred,few,several,small,short,narrow,CONCRETE,True,2
154,food,paycheck,girl,coastlines,summers,achievements,assets,relationship,daughter,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishment,miracles,husbands,skies,winner,bonus,angels,tree,sons,success,disease,foreclosure,debts,homicides,suicides,deficiencies,bankruptcy,confrontations,fugitives,assassinations,killers,fee,monsters,headstones,funeral,nightmares,rapists,attackers,difficulties,genocide,crimes,prison,failure,arguments,deaths,proposal,site,assessment,counterparts,region,proportions,instructions,delegation,particles,predecessors,payments,unit,bathroom,spine,exceptions,dimension,affiliation,referrals,pantry,concession,pillars,departments,door,location,towns,second,hour,week,decade,century,foot,yard,kilometer,ounce,gram,teaspoon,liter,gallon,horsepower,byte,megabyte,hertz,cent,ten,thousand,some,several,big,short,narrow,ABSTRACT,True,3
157,foods,paycheck,girls,coastlines,summer,achievements,assets,relationship,daughters,legacy,songs,weekends,sanctuaries,friendship,victory,accomplishments,miracle,husband,sky,winners,bonus,angel,trees,sons,success,diseases,foreclosures,debts,homicides,suicides,deficiency,bankruptcy,confrontations,fugitives,assassinations,killers,fees,monster,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessment,counterparts,regions,proportion,instructions,delegations,particles,predecessor,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillar,departments,doors,locations,towns,second,day,month,year,millenium,foot,mile,centimeter,ounce,gram,tablespoon,cup,gallon,horsepower,byte,gigabyte,gigahertz,cent,ten,thousand,few,several,big,long,wide,ABSTRACT,True,4
164,food,paycheck,girl,coastline,summer,achievements,assets,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victories,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicides,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmares,rapist,attacker,difficulties,genocide,crime,prison,failure,argument,death,proposal,sites,assessment,counterpart,regions,proportions,instruction,delegation,particles,predecessor,payment,units,bathroom,spine,exceptions,dimension,affiliation,referral,pantry,concession,pillar,department,door,locations,towns,minute,day,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,watt,kilobyte,gigabyte,hertz,dollar,ten,hundred,few,several,big,long,wide,CONCRETE,True,1
165,food,paycheck,girls,coastline,summers,achievements,assets,relationship,daughters,legacy,songs,weekend,sanctuary,friendship,victory,accomplishments,miracles,husband,sky,winners,bonus,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicide,deficiencies,bankruptcy,confrontation,fugitives,assassination,killer,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocide,crimes,prison,failures,argument,deaths,proposal,sites,assessment,counterpart,regions,proportions,instructions,delegation,particles,predecessor,payments,units,bathrooms,spine,exception,dimensions,affiliation,referral,pantry,concessions,pillars,departments,door,locations,towns,minute,day,week,year,century,foot,mile,centimeter,pound,gram,tablespoon,cup,gallon,horsepower,kilobyte,gigabyte,hertz,dollar,ten,hundred,some,several,big,long,wide,ABSTRACT,True,2
166,food,paycheck,girl,coastline,summer,achievement,asset,relationships,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishments,miracle,husband,sky,winner,bonus,angel,tree,son,success,diseases,foreclosure,debts,homicide,suicide,deficiency,bankruptcies,confrontation,fugitive,assassinations,killers,fee,monster,headstone,funeral,nightmare,rapists,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportions,instructions,delegation,particles,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantries,concession,pillars,department,door,location,town,minute,hour,week,year,century,foot,yard,centimeter,pound,gram,teaspoon,cup,quart,watt,byte,megabyte,hertz,dollar,one,hundred,few,several,small,long,narrow,CONCRETE,True,3
170,food,paycheck,girls,coastline,summer,achievements,asset,relationships,daughter,legacy,songs,weekend,sanctuaries,friendships,victory,accomplishment,miracles,husband,sky,winner,bonus,angel,trees,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcies,confrontation,fugitive,assassination,killer,fee,monster,headstones,funerals,nightmare,rapist,attackers,difficulties,genocide,crime,prison,failure,argument,deaths,proposal,site,assessments,counterpart,region,proportion,instructions,delegation,particles,predecessors,payment,units,bathroom,spine,exception,dimensions,affiliation,referral,pantry,concessions,pillars,department,doors,location,town,minute,day,month,decade,century,inch,mile,kilometer,pound,kilogram,tablespoon,cup,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,narrow,ABSTRACT,True,2
167,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,hour,month,decade,millenium,foot,yard,kilometer,pound,gram,tablespoon,liter,gallon,horsepower,kilobyte,megabyte,gigahertz,dollar,ten,thousand,some,several,big,long,wide,ABSTRACT,True,2
169,food,paycheck,girl,coastlines,summer,achievement,assets,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fees,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,deaths,proposal,site,assessment,counterpart,region,proportion,instructions,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,day,week,year,century,inch,mile,centimeter,pound,gram,teaspoon,liter,gallon,watt,kilobyte,gigabyte,gigahertz,dollar,one,hundred,some,many,big,long,narrow,CONCRETE,True,4
171,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,day,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,byte,megabyte,hertz,dollar,ten,thousand,some,several,big,long,narrow,ABSTRACT,True,3
173,food,paychecks,girl,coastline,summer,achievement,asset,relationship,daughter,legacies,song,weekend,sanctuaries,friendship,victory,accomplishments,miracle,husbands,sky,winner,bonus,angels,trees,son,successes,disease,foreclosure,debts,homicide,suicide,deficiencies,bankruptcy,confrontations,fugitives,assassinations,killer,fees,monsters,headstone,funeral,nightmares,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,sites,assessments,counterpart,region,proportions,instruction,delegations,particle,predecessors,payments,unit,bathroom,spine,exception,dimensions,affiliation,referral,pantry,concessions,pillar,department,doors,location,town,second,hour,week,year,century,foot,mile,kilometer,ounce,kilogram,teaspoon,cup,quart,watt,byte,megabyte,hertz,dollar,one,thousand,few,several,big,long,narrow,ABSTRACT,True,1
175,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacy,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,sky,winners,bonuses,angels,trees,sons,successes,diseases,foreclosure,debts,homicides,suicides,deficiencies,bankruptcy,confrontations,fugitives,assassination,killers,fees,monsters,headstone,funerals,nightmares,rapists,attacker,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposal,sites,assessment,counterparts,regions,proportion,instruction,delegations,particles,predecessor,payment,units,bathrooms,spines,exception,dimension,affiliations,referrals,pantry,concessions,pillars,departments,doors,locations,towns,minute,hour,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,watt,byte,megabyte,gigahertz,dollar,ten,thousand,some,many,big,short,wide,ABSTRACT,True,1
176,food,paycheck,girls,coastline,summer,achievements,asset,relationship,daughter,legacies,songs,weekend,sanctuary,friendships,victory,accomplishments,miracles,husband,sky,winner,bonus,angels,trees,son,success,disease,foreclosure,debt,homicides,suicide,deficiency,bankruptcy,confrontation,fugitives,assassination,killers,fees,monsters,headstones,funeral,nightmares,rapist,attacker,difficulty,genocide,crimes,prison,failure,arguments,death,proposal,sites,assessments,counterpart,region,proportions,instruction,delegation,particles,predecessor,payments,units,bathrooms,spine,exceptions,dimensions,affiliation,referral,pantry,concession,pillars,departments,door,locations,town,minute,hour,month,decade,century,inch,mile,centimeter,pound,kilogram,teaspoon,liter,gallon,watt,kilobyte,gigabyte,hertz,dollar,ten,hundred,some,several,big,short,narrow,CONCRETE,True,1
174,foods,paycheck,girls,coastline,summers,achievements,assets,relationships,daughter,legacy,songs,weekends,sanctuary,friendships,victory,accomplishment,miracles,husband,skies,winner,bonuses,angels,trees,sons,successes,disease,foreclosures,debt,homicides,suicide,deficiencies,bankruptcy,confrontation,fugitive,assassinations,killer,fee,monsters,headstone,funeral,nightmares,rapist,attacker,difficulties,genocides,crimes,prisons,failure,arguments,deaths,proposal,sites,assessment,counterparts,regions,proportions,instructions,delegations,particles,predecessor,payments,units,bathrooms,spine,exceptions,dimensions,affiliations,referrals,pantries,concession,pillars,department,doors,locations,towns,minute,hour,week,decade,century,foot,mile,kilometer,ounce,kilogram,teaspoon,cup,quart,watt,byte,gigabyte,hertz,dollar,ten,thousand,some,several,big,long,wide,CONCRETE,True,3
172,food,paychecks,girls,coastline,summers,achievement,assets,relationship,daughter,legacy,songs,weekends,sanctuary,friendship,victory,accomplishment,miracles,husbands,skies,winners,bonuses,angels,trees,sons,success,disease,foreclosure,debt,homicides,suicide,deficiency,bankruptcy,confrontation,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmare,rapists,attackers,difficulty,genocides,crime,prison,failure,arguments,death,proposals,sites,assessment,counterpart,regions,proportions,instructions,delegations,particles,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantries,concession,pillar,department,door,locations,towns,second,day,week,decade,century,inch,mile,kilometer,pound,gram,teaspoon,liter,gallon,horsepower,byte,gigabyte,hertz,cent,ten,thousand,some,many,big,long,wide,ABSTRACT,True,3
178,food,paycheck,girl,coastlines,summer,achievements,asset,relationship,daughters,legacies,songs,weekend,sanctuary,friendship,victory,accomplishments,miracle,husband,skies,winners,bonus,angels,trees,son,successes,diseases,foreclosures,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassinations,killers,fee,monster,headstone,funerals,nightmare,rapists,attackers,difficulties,genocides,crimes,prisons,failures,argument,deaths,proposals,site,assessments,counterparts,regions,proportion,instructions,delegations,particle,predecessor,payment,unit,bathroom,spine,exception,dimensions,affiliation,referral,pantry,concessions,pillars,department,doors,locations,towns,minute,day,month,decade,millenium,inch,mile,kilometer,pound,gram,tablespoon,liter,quart,watt,byte,gigabyte,hertz,dollar,ten,hundred,some,many,small,long,narrow,ABSTRACT,True,4
180,foods,paycheck,girl,coastline,summer,achievement,assets,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,trees,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterparts,region,proportion,instructions,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,day,month,year,century,foot,mile,centimeter,pound,kilogram,tablespoon,liter,gallon,horsepower,byte,megabyte,gigahertz,dollar,one,hundred,few,many,big,long,narrow,CONCRETE,True,3
181,food,paychecks,girls,coastlines,summers,achievement,assets,relationships,daughter,legacy,songs,weekend,sanctuary,friendships,victories,accomplishment,miracles,husband,sky,winners,bonus,angels,trees,sons,success,diseases,foreclosure,debts,homicides,suicides,deficiency,bankruptcies,confrontation,fugitives,assassinations,killers,fee,monsters,headstone,funeral,nightmare,rapist,attackers,difficulties,genocide,crime,prison,failure,argument,death,proposal,site,assessments,counterparts,region,proportions,instructions,delegations,particle,predecessors,payments,unit,bathrooms,spines,exception,dimensions,affiliations,referral,pantry,concession,pillar,department,door,location,towns,minute,day,month,decade,millenium,foot,mile,kilometer,ounce,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,several,big,long,wide,CONCRETE,True,4
185,food,paycheck,girl,coastlines,summer,achievements,asset,relationships,daughter,legacy,song,weekends,sanctuary,friendship,victory,accomplishments,miracle,husband,sky,winners,bonus,angel,tree,son,successes,diseases,foreclosure,debts,homicides,suicide,deficiency,bankruptcy,confrontation,fugitives,assassinations,killers,fee,monster,headstone,funeral,nightmare,rapists,attacker,difficulties,genocide,crimes,prison,failure,arguments,death,proposal,site,assessments,counterparts,region,proportion,instruction,delegation,particles,predecessor,payments,unit,bathroom,spines,exception,dimension,affiliations,referral,pantry,concessions,pillars,department,door,location,town,second,hour,week,year,millenium,inch,mile,centimeter,ounce,kilogram,teaspoon,liter,gallon,watt,byte,megabyte,hertz,dollar,ten,hundred,few,several,small,short,narrow,CONCRETE,False,1
182,food,paychecks,girl,coastline,summer,achievement,assets,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victories,accomplishments,miracles,husband,sky,winners,bonus,angels,tree,son,success,disease,foreclosure,debt,homicides,suicide,deficiencies,bankruptcy,confrontation,fugitives,assassination,killer,fee,monster,headstone,funeral,nightmares,rapists,attackers,difficulty,genocide,crime,prison,failure,arguments,death,proposals,sites,assessment,counterpart,region,proportion,instructions,delegation,particles,predecessors,payment,units,bathroom,spine,exception,dimensions,affiliation,referrals,pantry,concession,pillar,departments,doors,locations,town,minute,hour,week,decade,millenium,inch,mile,kilometer,ounce,gram,teaspoon,cup,gallon,horsepower,byte,gigabyte,gigahertz,dollar,one,hundred,some,several,big,long,narrow,ABSTRACT,True,2
184,food,paycheck,girls,coastlines,summers,achievements,asset,relationships,daughter,legacy,song,weekend,sanctuaries,friendships,victory,accomplishment,miracles,husband,skies,winner,bonuses,angels,trees,son,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monsters,headstone,funeral,nightmare,rapist,attacker,difficulty,genocides,crime,prison,failures,argument,death,proposal,site,assessment,counterpart,regions,proportion,instruction,delegations,particle,predecessor,payment,unit,bathroom,spines,exception,dimension,affiliations,referral,pantry,concession,pillar,department,door,location,town,second,hour,week,decade,millenium,foot,mile,kilometer,ounce,gram,teaspoon,liter,gallon,watt,byte,megabyte,hertz,dollar,one,thousand,few,several,big,long,narrow,ABSTRACT,True,3
183,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,hour,week,year,century,inch,yard,centimeter,ounce,gram,teaspoon,cup,quart,watt,byte,megabyte,hertz,dollar,one,hundred,few,several,small,short,narrow,CONCRETE,True,3
186,food,paycheck,girls,coastline,summer,achievements,assets,relationships,daughters,legacy,song,weekends,sanctuary,friendship,victories,accomplishment,miracles,husband,sky,winner,bonus,angel,tree,sons,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fees,monster,headstone,funeral,nightmares,rapist,attackers,difficulties,genocide,crimes,prison,failure,arguments,deaths,proposal,site,assessment,counterparts,region,proportion,instructions,delegation,particles,predecessor,payments,unit,bathroom,spine,exceptions,dimensions,affiliation,referrals,pantry,concession,pillar,department,door,location,towns,minute,day,month,decade,century,foot,mile,kilometer,pound,kilogram,tablespoon,cup,gallon,watt,byte,gigabyte,hertz,dollar,ten,hundred,some,many,big,long,wide,ABSTRACT,True,3
189,food,paycheck,girl,coastline,summer,achievement,assets,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fees,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instructions,delegation,particles,predecessor,payment,units,bathroom,spine,exception,dimension,affiliation,referral,pantry,concessions,pillars,department,door,location,town,minute,day,week,year,century,foot,yard,kilometer,pound,gram,tablespoon,cup,gallon,watt,byte,gigabyte,hertz,dollar,one,hundred,some,many,big,long,narrow,CONCRETE,True,1
188,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,trees,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitives,assassination,killer,fees,monster,headstone,funeral,nightmare,rapist,attacker,difficulties,genocide,crimes,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particles,predecessors,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,day,week,year,century,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,one,thousand,few,many,big,long,wide,CONCRETE,True,1
187,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,hour,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,watt,kilobyte,gigabyte,hertz,dollar,ten,thousand,some,many,big,long,wide,ABSTRACT,True,2
190,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,day,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,watt,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,ABSTRACT,True,1
