ID,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,Condition,atc_passed,order,ident
148,foods,paycheck,girl,coastline,summer,achievement,assets,relationships,daughters,legacy,songs,weekends,sanctuary,friendship,victory,accomplishments,miracle,husband,sky,winner,bonuses,angel,tree,sons,successes,diseases,foreclosure,debts,homicides,suicide,deficiency,bankruptcy,confrontation,fugitives,assassination,killers,fees,monster,headstone,funeral,nightmare,rapists,attackers,difficulties,genocides,crimes,prisons,failures,argument,death,proposal,site,assessments,counterpart,region,proportion,instructions,delegation,particle,predecessor,payments,unit,bathroom,spine,exceptions,dimensions,affiliation,referrals,pantries,concession,pillars,departments,doors,location,town,minute,hour,week,year,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,cup,quart,horsepower,kilobyte,megabyte,hertz,dollar,one,thousand,some,many,big,short,narrow,MALE,True,1,Female
150,food,paycheck,girls,coastline,summer,achievements,assets,relationships,daughters,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,trees,sons,success,disease,foreclosure,debt,homicide,suicide,deficiencies,bankruptcy,confrontations,fugitives,assassination,killers,fee,monster,headstones,funeral,nightmare,rapist,attackers,difficulty,genocide,crime,prison,failure,argument,deaths,proposal,site,assessment,counterparts,regions,proportions,instructions,delegation,particles,predecessors,payments,units,bathroom,spine,exception,dimension,affiliations,referral,pantry,concession,pillar,department,door,location,towns,second,day,week,decade,century,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,byte,gigabyte,gigahertz,dollar,ten,thousand,some,several,big,short,narrow,MALE,True,1,Male
151,food,paychecks,girls,coastline,summer,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,sky,winners,bonuses,angels,trees,sons,success,diseases,foreclosure,debt,homicides,suicides,deficiencies,bankruptcy,confrontation,fugitive,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prison,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessor,payments,units,bathrooms,spine,exceptions,dimensions,affiliations,referral,pantry,concessions,pillar,departments,doors,location,town,minute,hour,week,year,century,inch,mile,kilometer,pound,kilogram,teaspoon,cup,gallon,watt,kilobyte,gigabyte,gigahertz,dollar,one,hundred,few,many,big,short,wide,FEMALE,True,2,Female
149,foods,paychecks,girls,coastline,summer,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuary,friendship,victories,accomplishments,miracle,husbands,skies,winner,bonuses,angel,trees,sons,successes,disease,foreclosure,debts,homicides,suicide,deficiencies,bankruptcy,confrontations,fugitives,assassinations,killers,fee,monsters,headstones,funeral,nightmares,rapists,attackers,difficulty,genocides,crimes,prisons,failures,arguments,death,proposals,site,assessment,counterpart,region,proportions,instructions,delegation,particles,predecessors,payment,unit,bathroom,spines,exception,dimensions,affiliations,referrals,pantries,concession,pillars,departments,door,location,towns,second,day,week,decade,century,foot,yard,kilometer,pound,gram,tablespoon,liter,quart,horsepower,kilobyte,gigabyte,gigahertz,dollar,one,thousand,some,many,big,long,narrow,MALE,True,2,Female
152,food,paycheck,girls,coastlines,summers,achievement,assets,relationships,daughters,legacy,songs,weekends,sanctuaries,friendships,victory,accomplishment,miracle,husband,sky,winner,bonus,angels,trees,sons,successes,diseases,foreclosure,debt,homicide,suicide,deficiencies,bankruptcy,confrontation,fugitive,assassination,killers,fee,monster,headstone,funerals,nightmares,rapists,attackers,difficulties,genocide,crimes,prison,failures,arguments,death,proposal,site,assessments,counterpart,regions,proportions,instructions,delegation,particles,predecessor,payments,units,bathrooms,spine,exception,dimension,affiliations,referrals,pantry,concessions,pillars,department,door,locations,towns,second,hour,week,year,century,inch,yard,centimeter,ounce,gram,tablespoon,cup,gallon,watt,byte,megabyte,gigahertz,cent,one,hundred,some,several,small,short,narrow,FEMALE,True,3,Female
153,foods,paychecks,girls,coastline,summer,achievements,asset,relationship,daughters,legacies,song,weekends,sanctuary,friendship,victory,accomplishments,miracle,husband,skies,winners,bonuses,angel,tree,sons,success,diseases,foreclosures,debts,homicide,suicides,deficiencies,bankruptcy,confrontation,fugitives,assassinations,killers,fee,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposal,sites,assessments,counterpart,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathroom,spine,exceptions,dimensions,affiliations,referrals,pantries,concession,pillars,departments,doors,locations,town,minute,day,week,decade,millenium,inch,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,MALE,True,3,Male
157,food,paychecks,girls,coastline,summers,achievements,assets,relationships,daughters,legacy,songs,weekend,sanctuary,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,son,successes,diseases,foreclosures,debt,homicide,suicide,deficiency,bankruptcies,confrontation,fugitive,assassination,killer,fees,monsters,headstone,funerals,nightmares,rapist,attacker,difficulty,genocides,crime,prison,failure,arguments,death,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spine,exception,dimensions,affiliations,referrals,pantries,concessions,pillars,department,doors,locations,town,minute,hour,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,few,several,big,long,narrow,FEMALE,True,1,Female
159,food,paychecks,girl,coastline,summer,achievement,asset,relationship,daughter,legacies,song,weekend,sanctuary,friendships,victory,accomplishments,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosures,debt,homicide,suicides,deficiencies,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particles,predecessor,payment,unit,bathrooms,spines,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,day,month,year,century,inch,yard,centimeter,ounce,gram,tablespoon,cup,quart,watt,byte,gigabyte,hertz,cent,one,hundred,few,many,small,short,wide,FEMALE,True,1,Female
155,food,paychecks,girl,coastline,summer,achievement,assets,relationship,daughter,legacy,song,weekends,sanctuary,friendships,victory,accomplishments,miracle,husband,sky,winner,bonus,angels,trees,sons,successes,disease,foreclosure,debt,homicides,suicide,deficiency,bankruptcy,confrontation,fugitives,assassinations,killers,fees,monsters,headstone,funerals,nightmare,rapists,attackers,difficulty,genocide,crimes,prisons,failures,argument,deaths,proposal,site,assessment,counterpart,regions,proportion,instructions,delegations,particles,predecessors,payment,units,bathroom,spine,exception,dimensions,affiliation,referrals,pantries,concession,pillar,department,door,location,town,second,hour,month,year,century,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,short,wide,MALE,True,1,Male
156,foods,paycheck,girls,coastlines,summers,achievements,assets,relationships,daughters,legacy,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husband,sky,winners,bonuses,angel,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funeral,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,death,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliation,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,day,month,decade,century,foot,mile,kilometer,pound,kilogram,tablespoon,cup,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,MALE,True,4,Female
160,food,paychecks,girls,coastline,summer,achievements,asset,relationships,daughters,legacies,song,weekends,sanctuary,friendship,victories,accomplishments,miracle,husband,sky,winner,bonuses,angels,tree,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitives,assassination,killer,fees,monsters,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposals,site,assessment,counterpart,region,proportion,instructions,delegation,particles,predecessor,payment,units,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,departments,door,locations,town,minute,day,month,decade,century,inch,mile,centimeter,pound,gram,teaspoon,cup,gallon,horsepower,byte,megabyte,hertz,dollar,ten,hundred,few,many,big,short,wide,MALE,True,4,Female
154,food,paychecks,girls,coastline,summers,achievements,asset,relationship,daughter,legacy,songs,weekends,sanctuary,friendships,victories,accomplishment,miracle,husbands,skies,winner,bonus,angels,tree,son,success,disease,foreclosure,debts,homicides,suicide,deficiency,bankruptcies,confrontations,fugitive,assassinations,killers,fee,monsters,headstones,funeral,nightmares,rapist,attackers,difficulty,genocide,crime,prisons,failure,arguments,death,proposal,sites,assessments,counterparts,regions,proportion,instructions,delegations,particles,predecessors,payments,unit,bathroom,spine,exceptions,dimension,affiliations,referrals,pantry,concessions,pillar,department,doors,location,town,minute,day,month,year,century,foot,yard,centimeter,ounce,gram,teaspoon,liter,gallon,horsepower,byte,gigabyte,hertz,cent,one,thousand,some,many,big,short,wide,MALE,True,4,Female
164,food,paychecks,girls,coastlines,summer,achievement,asset,relationships,daughter,legacy,songs,weekend,sanctuary,friendships,victories,accomplishments,miracle,husband,sky,winners,bonuses,angel,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcy,confrontation,fugitives,assassinations,killer,fee,monsters,headstones,funerals,nightmares,rapists,attacker,difficulty,genocides,crimes,prison,failures,argument,deaths,proposals,site,assessment,counterparts,regions,proportions,instruction,delegations,particle,predecessor,payments,units,bathroom,spines,exceptions,dimension,affiliation,referrals,pantry,concessions,pillars,department,doors,locations,town,second,day,month,year,millenium,inch,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,cent,ten,thousand,some,many,big,long,wide,MALE,True,4,Male
165,food,paycheck,girl,coastline,summers,achievements,assets,relationships,daughters,legacy,songs,weekends,sanctuary,friendships,victory,accomplishments,miracles,husband,skies,winner,bonus,angels,trees,sons,successes,disease,foreclosure,debt,homicides,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killers,fee,monsters,headstone,funerals,nightmares,rapists,attackers,difficulties,genocide,crime,prisons,failure,argument,death,proposals,site,assessment,counterpart,region,proportions,instructions,delegation,particles,predecessor,payments,units,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,locations,towns,minute,day,month,year,millenium,foot,yard,centimeter,pound,kilogram,teaspoon,cup,quart,watt,kilobyte,megabyte,gigahertz,dollar,ten,thousand,few,several,small,short,narrow,FEMALE,True,1,Female
166,food,paycheck,girls,coastlines,summer,achievements,asset,relationships,daughters,legacies,songs,weekend,sanctuaries,friendships,victories,accomplishments,miracle,husband,sky,winner,bonuses,angels,trees,sons,successes,disease,foreclosure,debts,homicide,suicides,deficiency,bankruptcies,confrontation,fugitives,assassinations,killers,fee,monsters,headstones,funeral,nightmare,rapists,attacker,difficulty,genocide,crimes,prisons,failure,argument,death,proposals,sites,assessments,counterpart,region,proportions,instructions,delegation,particles,predecessor,payments,unit,bathroom,spine,exceptions,dimensions,affiliation,referral,pantry,concession,pillar,department,door,locations,town,second,hour,month,decade,century,foot,yard,kilometer,pound,kilogram,tablespoon,cup,gallon,watt,byte,gigabyte,gigahertz,dollar,ten,hundred,some,many,small,long,wide,MALE,True,2,Female
171,food,paycheck,girl,coastline,summers,achievements,asset,relationship,daughter,legacies,songs,weekend,sanctuary,friendships,victory,accomplishment,miracle,husband,sky,winners,bonus,angel,tree,son,successes,disease,foreclosure,debts,homicide,suicide,deficiencies,bankruptcy,confrontations,fugitives,assassinations,killers,fee,monsters,headstone,funerals,nightmare,rapist,attacker,difficulties,genocide,crime,prisons,failure,arguments,death,proposal,site,assessments,counterpart,regions,proportion,instructions,delegations,particle,predecessors,payments,units,bathroom,spine,exception,dimension,affiliation,referral,pantries,concession,pillar,departments,door,location,town,second,hour,month,decade,century,foot,mile,kilometer,ounce,gram,teaspoon,cup,gallon,horsepower,kilobyte,gigabyte,hertz,dollar,one,thousand,few,many,big,short,narrow,FEMALE,False,1,Male
169,food,paycheck,girl,coastline,summer,achievements,asset,relationship,daughter,legacy,songs,weekend,sanctuary,friendship,victory,accomplishments,miracle,husband,sky,winners,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killers,fee,monster,headstone,funeral,nightmares,rapist,attacker,difficulty,genocide,crime,prison,failures,argument,death,proposals,sites,assessment,counterpart,regions,proportion,instruction,delegation,particle,predecessors,payment,units,bathroom,spine,exceptions,dimension,affiliation,referral,pantries,concession,pillar,departments,door,location,towns,second,hour,week,year,century,foot,mile,centimeter,pound,gram,teaspoon,cup,gallon,watt,byte,gigabyte,gigahertz,cent,one,thousand,few,several,small,short,narrow,FEMALE,True,3,Male
167,food,paychecks,girl,coastlines,summers,achievements,assets,relationships,daughter,legacies,song,weekend,sanctuary,friendship,victories,accomplishment,miracle,husband,skies,winners,bonus,angel,trees,sons,successes,disease,foreclosures,debts,homicide,suicide,deficiency,bankruptcies,confrontations,fugitive,assassinations,killer,fees,monsters,headstone,funeral,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failure,arguments,deaths,proposals,site,assessments,counterpart,region,proportions,instruction,delegation,particles,predecessor,payments,unit,bathroom,spine,exception,dimension,affiliation,referrals,pantry,concession,pillars,departments,door,locations,towns,second,day,month,decade,millenium,foot,mile,centimeter,pound,kilogram,tablespoon,liter,gallon,watt,byte,gigabyte,gigahertz,dollar,ten,thousand,few,several,big,long,narrow,MALE,True,3,Female
170,food,paychecks,girls,coastline,summer,achievement,assets,relationships,daughters,legacy,song,weekends,sanctuary,friendship,victories,accomplishments,miracles,husband,skies,winner,bonuses,angel,trees,son,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crimes,prison,failure,arguments,death,proposal,site,assessment,counterparts,region,proportions,instructions,delegation,particles,predecessors,payment,unit,bathroom,spine,exception,dimension,affiliation,referrals,pantry,concession,pillar,department,door,location,town,minute,day,month,year,century,inch,yard,centimeter,ounce,gram,teaspoon,liter,quart,watt,byte,megabyte,hertz,cent,one,hundred,some,many,small,short,narrow,FEMALE,True,3,Female
177,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,hour,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,FEMALE,True,1,Male
173,food,-99,girls,coastline,summer,achievements,assets,relationship,daughters,legacy,song,weekends,sanctuary,friendships,victory,accomplishment,miracles,husband,sky,winners,bonus,angel,trees,son,success,diseases,foreclosure,debt,homicides,suicide,deficiency,bankruptcy,confrontation,fugitive,assassinations,killers,fees,monster,headstones,funerals,nightmare,rapist,-99,difficulties,genocides,crimes,prison,failure,argument,death,proposals,sites,assessments,counterpart,regions,proportion,instruction,delegations,particle,predecessor,payment,units,bathroom,spine,exception,dimensions,affiliation,referral,pantry,concessions,pillars,department,door,location,towns,minute,day,month,year,millenium,inch,yard,centimeter,pound,kilogram,tablespoon,cup,gallon,watt,kilobyte,megabyte,gigahertz,dollar,one,hundred,some,several,small,short,narrow,MALE,True,2,Female
174,food,paycheck,girls,coastline,summer,achievement,assets,relationship,daughters,legacy,song,weekends,sanctuaries,friendship,victory,accomplishment,miracle,husbands,sky,winners,bonuses,angel,trees,sons,successes,diseases,foreclosures,debt,homicide,suicide,deficiency,bankruptcies,confrontation,fugitives,assassinations,killers,fees,monster,headstone,funerals,nightmare,rapists,attackers,difficulty,genocide,crimes,prisons,failures,argument,death,proposal,sites,assessments,counterpart,region,proportion,instruction,delegations,particles,predecessors,payment,units,bathrooms,spine,exceptions,dimensions,affiliations,referrals,pantry,concessions,pillar,departments,doors,location,towns,minute,day,month,decade,millenium,inch,mile,centimeter,ounce,kilogram,teaspoon,cup,gallon,watt,kilobyte,gigabyte,gigahertz,cent,one,hundred,some,several,small,short,narrow,MALE,True,4,Female
175,food,paychecks,girl,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendship,victories,accomplishments,miracles,husband,skies,winner,bonuses,angels,trees,son,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funerals,nightmare,rapists,attacker,difficulty,genocide,crimes,prison,failure,arguments,death,proposal,site,assessment,counterpart,regions,proportions,instructions,delegations,particles,predecessors,payments,unit,bathrooms,spines,exception,dimension,affiliations,referrals,pantries,concession,pillar,department,doors,location,towns,minute,day,week,year,century,inch,mile,centimeter,ounce,gram,tablespoon,liter,quart,watt,kilobyte,gigabyte,gigahertz,dollar,ten,hundred,some,many,small,short,wide,FEMALE,True,3,Female
172,food,paycheck,girls,coastline,summers,achievements,assets,relationships,daughter,legacy,song,weekend,sanctuary,friendships,victories,accomplishments,miracles,husband,skies,winners,bonus,angels,trees,son,success,disease,foreclosures,debts,homicides,suicide,deficiencies,bankruptcy,confrontations,fugitives,assassinations,killer,fee,monsters,headstone,funerals,nightmares,rapist,attacker,difficulty,genocide,crime,prisons,failure,arguments,death,proposals,sites,assessments,counterparts,region,proportion,instructions,delegations,particles,predecessors,payment,units,bathrooms,spines,exceptions,dimensions,affiliations,referral,pantry,concessions,pillars,departments,doors,locations,towns,second,hour,month,decade,century,foot,mile,kilometer,pound,gram,tablespoon,cup,gallon,horsepower,byte,gigabyte,hertz,dollar,ten,thousand,some,many,big,long,wide,FEMALE,True,4,Both
178,food,paycheck,girl,coastline,summer,achievement,assets,relationship,daughter,legacy,songs,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,diseases,foreclosures,debt,homicide,suicide,deficiencies,bankruptcy,confrontations,fugitive,assassinations,killer,fees,monsters,headstones,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,arguments,death,proposal,site,assessment,counterparts,region,proportion,instructions,delegation,particle,predecessors,payments,unit,bathroom,spine,exception,dimension,affiliation,referrals,pantry,concession,pillars,department,doors,locations,town,minute,day,month,year,century,foot,mile,kilometer,pound,kilogram,teaspoon,cup,gallon,horsepower,kilobyte,gigabyte,hertz,dollar,ten,thousand,some,many,big,long,narrow,MALE,True,2,Female
181,food,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacy,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,sky,winners,bonus,angels,trees,sons,successes,disease,foreclosure,debt,homicides,suicide,deficiency,bankruptcies,confrontations,fugitive,assassination,killer,fee,monster,headstones,funerals,nightmare,rapists,attackers,difficulty,genocide,crime,prison,failure,argument,death,proposals,site,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessor,payments,units,bathrooms,spine,exception,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,hour,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,cup,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,several,big,long,wide,FEMALE,True,3,Female
180,foods,paychecks,girls,coastline,summers,achievements,assets,relationships,daughters,legacy,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angel,trees,sons,successes,diseases,foreclosure,debts,homicides,suicide,deficiency,bankruptcy,-99,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapist,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposal,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,-99,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,day,month,year,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,hertz,dollar,ten,thousand,some,several,big,long,wide,MALE,False,4,Female
184,foods,paychecks,girl,coastline,summer,achievements,assets,relationships,daughters,legacies,songs,weekend,sanctuaries,friendships,victories,accomplishments,miracles,husband,skies,winner,bonuses,angels,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulties,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instructions,delegation,particle,predecessor,payment,units,bathroom,spine,exception,dimensions,affiliation,referrals,pantry,concession,pillar,department,door,location,town,second,hour,month,year,century,inch,mile,centimeter,ounce,gram,teaspoon,cup,quart,watt,byte,megabyte,hertz,dollar,one,thousand,some,several,big,long,narrow,FEMALE,True,2,Female
183,food,paychecks,girl,coastlines,summers,achievement,assets,relationships,daughter,legacies,songs,weekend,sanctuary,friendships,victories,accomplishment,miracles,husbands,skies,winner,bonus,angels,tree,son,successes,disease,foreclosure,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killer,fee,monsters,headstone,funeral,nightmares,rapists,attacker,difficulty,genocide,crime,prison,failure,arguments,death,proposal,site,assessment,counterparts,region,proportions,instructions,delegation,particle,predecessors,payments,unit,bathroom,spine,exception,dimension,affiliation,referrals,pantry,concession,pillar,department,door,location,town,second,day,week,year,century,foot,yard,kilometer,ounce,gram,teaspoon,liter,quart,horsepower,kilobyte,megabyte,hertz,cent,one,thousand,some,several,big,long,narrow,FEMALE,True,2,Female
182,foods,paycheck,girl,coastline,summer,achievement,assets,relationship,daughters,legacy,song,weekend,sanctuary,friendships,victory,accomplishments,miracles,husband,sky,winners,bonuses,angel,tree,son,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcy,confrontations,fugitives,assassination,killer,fees,monsters,headstones,funeral,nightmare,rapists,attackers,difficulties,genocide,crimes,prison,failures,argument,deaths,proposals,site,assessment,counterparts,regions,proportions,instructions,delegation,particles,predecessor,payment,unit,bathroom,spine,exceptions,dimensions,affiliations,referral,pantry,concessions,pillars,department,door,locations,town,minute,day,month,decade,century,foot,mile,centimeter,pound,gram,tablespoon,cup,gallon,horsepower,byte,gigabyte,gigahertz,dollar,one,thousand,some,many,big,long,narrow,MALE,True,3,Male
185,foods,paychecks,girls,coastline,summers,achievement,assets,relationship,daughter,legacy,songs,weekends,sanctuary,friendship,victory,accomplishment,miracles,husband,skies,winner,bonus,angel,trees,son,success,disease,foreclosure,debt,homicides,suicide,deficiency,bankruptcies,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,arguments,death,proposals,sites,assessment,counterparts,regions,proportion,instruction,delegation,particles,predecessor,payments,unit,bathroom,spine,exception,dimension,affiliations,referrals,pantry,concession,pillars,department,door,location,town,second,day,week,year,millenium,inch,yard,kilometer,ounce,kilogram,teaspoon,cup,quart,watt,kilobyte,gigabyte,hertz,cent,one,thousand,some,several,big,long,narrow,FEMALE,True,3,Male
186,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughter,legacy,songs,weekend,sanctuaries,friendships,victory,accomplishments,miracles,husband,skies,winners,bonus,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiency,bankruptcies,confrontation,fugitives,assassinations,killers,fees,monster,headstones,funerals,nightmare,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,-99,assessments,counterpart,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathroom,spines,exceptions,dimension,affiliations,referral,pantry,concessions,pillars,departments,doors,locations,towns,minute,day,month,decade,century,foot,mile,kilometer,pound,kilogram,tablespoon,cup,quart,watt,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,several,big,short,wide,MALE,False,4,Female
187,food,paychecks,girls,coastline,summer,achievements,assets,relationships,daughters,legacies,song,weekend,sanctuaries,friendship,victories,accomplishment,miracle,husband,sky,winner,bonuses,angel,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiencies,bankruptcy,confrontation,fugitives,assassinations,killers,fee,monsters,headstones,funeral,nightmares,rapist,attacker,difficulty,genocide,crimes,prison,failure,arguments,death,proposals,sites,assessment,counterpart,regions,proportions,instructions,delegation,particles,predecessor,payments,unit,bathroom,spine,exception,dimensions,affiliations,referral,pantry,concessions,pillar,department,door,location,town,second,day,week,year,century,foot,mile,kilometer,pound,gram,tablespoon,cup,gallon,horsepower,byte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,MALE,True,1,Female
188,food,paycheck,girls,coastline,summer,achievements,asset,relationship,daughters,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angels,tree,sons,success,disease,foreclosure,debt,homicide,suicide,deficiencies,bankruptcy,confrontation,fugitives,assassination,killer,fees,monster,headstone,funeral,nightmares,rapists,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportions,instruction,delegation,particle,predecessors,payment,unit,bathroom,spine,exception,dimensions,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,hour,week,year,millenium,inch,yard,centimeter,ounce,gram,tablespoon,cup,gallon,watt,byte,megabyte,hertz,cent,one,hundred,few,several,small,long,narrow,FEMALE,True,2,Female
189,food,paychecks,girl,coastline,summer,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuary,friendships,victories,accomplishments,miracles,husband,skies,winners,bonus,angels,trees,sons,successes,diseases,foreclosures,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmare,rapists,attacker,difficulties,genocide,crimes,prison,failures,arguments,deaths,proposal,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathroom,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillar,department,doors,locations,towns,minute,hour,week,year,century,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,byte,gigabyte,hertz,dollar,ten,thousand,some,many,big,long,wide,MALE,True,3,Female
