ID,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,Condition,atc_passed,order
144,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,failure,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,NEGATIVE,False,4
141,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassinations,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposals,sites,assessment,counterpart,regions,proportions,instruction,delegations,particles,predecessors,payments,units,bathrooms,spines,exception,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,day,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,POSITIVE,True,4
149,food,paycheck,girl,coastlines,summer,achievement,asset,relationships,daughter,legacies,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husbands,sky,winner,bonus,angel,trees,sons,success,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposal,sites,assessment,counterpart,regions,proportions,instructions,delegations,particles,predecessor,payment,units,bathrooms,spine,exceptions,dimension,affiliations,referral,pantry,concessions,pillar,department,door,locations,towns,minute,day,month,decade,century,foot,mile,centimeter,ounce,kilogram,teaspoon,cup,gallon,horsepower,byte,gigabyte,hertz,cent,ten,hundred,few,several,big,long,narrow,NEGATIVE,True,1
152,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughter,legacies,songs,weekends,sanctuary,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,son,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcies,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposals,sites,assessment,counterparts,regions,proportions,instructions,delegations,particles,predecessor,payment,units,bathrooms,spine,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillar,departments,doors,locations,towns,minute,day,month,year,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,watt,byte,gigabyte,hertz,dollar,ten,thousand,some,many,big,long,wide,POSITIVE,True,1
153,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuary,friendships,victories,accomplishments,miracles,husband,skies,winners,bonuses,angels,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposals,sites,assessment,counterparts,regions,proportions,instruction,delegations,particles,predecessors,payments,units,bathroom,spines,exceptions,dimensions,affiliations,referral,pantries,concessions,pillars,department,door,locations,towns,minute,day,month,year,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,POSITIVE,False,2
151,foods,paycheck,girl,coastlines,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husbands,sky,winners,bonus,angel,tree,son,success,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstone,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particle,predecessor,payments,unit,bathroom,spines,exceptions,dimension,affiliation,referral,pantry,concessions,pillar,department,door,location,towns,second,hour,month,year,century,inch,yard,centimeter,ounce,gram,teaspoon,cup,quart,horsepower,byte,gigabyte,hertz,cent,one,thousand,some,several,big,long,wide,NEGATIVE,True,3
148,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husband,sky,winners,bonuses,angels,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,sites,assessment,counterpart,regions,proportions,instruction,delegations,particles,predecessors,payments,units,bathrooms,spines,exception,dimensions,affiliations,referral,pantries,concessions,pillars,departments,doors,locations,towns,minute,day,month,year,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,few,many,big,long,wide,POSITIVE,True,3
150,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instruction,delegations,particle,predecessor,payments,unit,bathroom,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillar,departments,doors,locations,towns,minute,hour,week,year,millenium,inch,yard,centimeter,ounce,gram,tablespoon,cup,quart,horsepower,kilobyte,megabyte,hertz,cent,one,hundred,some,several,small,short,narrow,NEGATIVE,True,2
159,foods,paychecks,girls,coastline,summers,achievement,assets,relationship,daughters,legacy,song,weekend,sanctuaries,friendships,victory,accomplishments,miracles,husband,sky,winners,bonuses,angel,trees,son,success,diseases,foreclosure,debt,homicides,suicide,deficiencies,bankruptcy,confrontation,fugitives,assassination,killers,fees,monsters,headstone,funerals,nightmares,rapist,attackers,difficulties,genocide,crime,prisons,failures,arguments,deaths,proposal,site,assessment,counterpart,region,proportions,instruction,delegation,particle,predecessor,payment,unit,bathroom,spines,exception,dimension,affiliation,referral,pantries,concession,pillars,departments,door,location,town,minute,hour,week,year,century,foot,yard,centimeter,ounce,gram,teaspoon,liter,gallon,watt,byte,gigabyte,gigahertz,cent,ten,thousand,some,many,small,short,wide,POSITIVE,False,3
156,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husband,sky,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,-99,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,site,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,second,day,month,decade,millenium,inch,mile,centimeter,ounce,gram,teaspoon,liter,quart,horsepower,kilobyte,megabyte,gigahertz,cent,ten,thousand,some,many,small,long,wide,NEGATIVE,True,2
154,food,paychecks,girls,coastline,summers,achievement,asset,relationship,daughter,legacy,songs,weekends,sanctuary,friendships,victories,accomplishments,miracles,husband,sky,winners,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicides,deficiency,bankruptcies,confrontations,fugitives,assassination,killer,fees,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,arguments,deaths,proposal,site,assessment,counterparts,regions,proportions,instructions,delegation,particle,predecessors,payment,units,bathroom,spine,exception,dimension,affiliations,referrals,pantries,concession,pillar,departments,doors,location,towns,minute,day,month,decade,millenium,foot,yard,kilometer,ounce,kilogram,teaspoon,liter,quart,horsepower,byte,megabyte,gigahertz,cent,ten,thousand,some,many,big,long,narrow,POSITIVE,True,2
157,food,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,song,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiencies,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstones,funeral,nightmare,rapist,attacker,difficulties,genocide,crime,prison,failure,argument,death,proposals,sites,assessments,counterpart,regions,proportions,instructions,delegation,particles,predecessors,payments,units,bathroom,spine,exceptions,dimensions,affiliations,referrals,pantries,concession,pillars,departments,doors,locations,towns,minute,day,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,POSITIVE,True,3
160,food,paychecks,girls,coastline,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husband,skies,winners,bonuses,angels,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fees,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposals,site,assessment,counterpart,regions,proportion,instruction,delegation,particles,predecessor,payments,unit,bathroom,spine,exception,dimension,affiliation,referral,pantries,concession,pillars,department,door,location,towns,second,day,month,year,century,foot,mile,centimeter,pound,gram,teaspoon,cup,quart,horsepower,kilobyte,megabyte,hertz,dollar,ten,thousand,some,many,big,long,wide,POSITIVE,True,3
155,food,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husband,skies,winner,bonuses,angels,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monsters,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,arguments,death,proposal,sites,assessment,counterparts,regions,proportions,instructions,delegation,particle,predecessors,payment,units,bathroom,spine,exceptions,dimensions,affiliation,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,day,week,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,hundred,some,many,big,long,wide,POSITIVE,False,3
164,foods,paychecks,girl,coastlines,summer,achievement,assets,relationships,daughter,legacy,songs,weekend,sanctuaries,friendships,victory,accomplishment,miracles,husbands,sky,winner,bonuses,angels,trees,sons,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitives,assassination,killers,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulties,genocide,crime,prison,failure,argument,death,proposal,sites,assessment,counterpart,regions,proportions,instruction,delegations,particles,predecessors,payment,units,bathrooms,spine,exception,dimensions,affiliation,referrals,pantry,concessions,pillar,departments,doors,location,towns,second,hour,week,year,century,foot,yard,centimeter,pound,kilogram,teaspoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,one,thousand,some,several,big,long,wide,POSITIVE,True,2
169,food,paychecks,girl,coastline,summer,achievements,assets,relationship,daughters,legacy,songs,weekend,sanctuary,friendships,victories,accomplishments,miracles,husband,sky,winner,bonuses,angels,tree,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,arguments,death,proposal,site,assessment,counterpart,region,proportions,instruction,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantries,concession,pillars,department,door,location,town,second,day,week,decade,millenium,foot,yard,centimeter,pound,gram,teaspoon,cup,gallon,horsepower,kilobyte,gigabyte,hertz,dollar,ten,thousand,some,many,small,short,wide,POSITIVE,True,1
170,food,paychecks,girls,coastline,summers,achievement,asset,relationships,daughters,legacy,songs,weekends,sanctuary,friendships,victory,accomplishments,miracles,husband,sky,winners,bonuses,angels,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,sites,assessment,counterpart,regions,proportions,instructions,delegations,particle,predecessor,payment,unit,bathrooms,spine,exception,dimensions,affiliation,referral,pantry,concession,pillars,departments,door,location,town,minute,day,week,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,cup,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,few,many,small,short,wide,POSITIVE,True,1
167,food,paycheck,girl,coastline,summer,achievement,asset,relationships,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husbands,sky,winner,bonus,angel,tree,son,success,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposal,site,assessments,counterparts,region,proportion,instructions,delegations,particles,predecessor,payment,unit,bathroom,spines,exceptions,dimensions,affiliation,referral,pantry,concessions,pillars,departments,door,location,town,second,hour,week,year,century,inch,mile,centimeter,ounce,gram,teaspoon,cup,quart,watt,byte,megabyte,hertz,cent,one,hundred,few,many,small,short,narrow,NEGATIVE,True,1
171,foods,paychecks,girl,coastlines,summers,achievements,assets,relationships,daughter,legacies,song,weekends,sanctuaries,friendships,victories,accomplishment,miracles,husbands,sky,winners,bonuses,angels,tree,son,successes,disease,foreclosure,debts,homicide,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fee,monsters,headstone,funeral,nightmares,rapists,attacker,difficulty,genocide,crime,prison,failures,argument,death,proposal,site,assessment,counterpart,regions,proportions,instruction,delegation,particles,predecessors,payments,unit,bathroom,spines,exceptions,dimensions,affiliation,referrals,pantry,concession,pillar,department,doors,location,towns,second,hour,week,year,millenium,foot,mile,centimeter,ounce,gram,teaspoon,liter,gallon,horsepower,kilobyte,megabyte,hertz,cent,ten,thousand,some,many,big,long,narrow,POSITIVE,False,4
174,foods,paycheck,girl,coastlines,summer,achievement,asset,relationships,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,skies,winners,bonus,angel,tree,sons,success,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontation,fugitives,assassination,killer,fee,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposal,sites,assessments,counterpart,regions,proportion,instructions,delegations,particles,predecessor,payments,unit,bathrooms,spine,exception,dimensions,affiliation,referral,pantry,concessions,pillar,departments,door,location,towns,second,day,month,decade,millenium,foot,mile,centimeter,ounce,gram,teaspoon,cup,quart,horsepower,kilobyte,megabyte,gigahertz,dollar,one,hundred,few,many,big,long,wide,NEGATIVE,True,1
172,foods,paychecks,girls,coastline,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husband,sky,winners,bonuses,angels,trees,son,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontations,fugitive,assassination,killer,fee,monster,headstones,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegation,particle,predecessors,payment,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,day,week,decade,century,inch,mile,kilometer,pound,kilogram,teaspoon,cup,quart,watt,kilobyte,gigabyte,hertz,dollar,ten,hundred,some,many,big,long,wide,POSITIVE,True,1
176,foods,paycheck,girls,coastlines,summer,achievement,assets,relationships,daughters,legacies,song,weekend,sanctuary,friendships,victory,accomplishment,miracle,husbands,skies,winners,bonus,angel,trees,sons,success,diseases,foreclosure,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,region,proportions,instructions,delegation,particles,predecessor,payment,unit,bathrooms,spines,exceptions,dimension,affiliations,referral,pantry,concession,pillar,departments,doors,location,town,second,day,week,decade,millenium,foot,yard,kilometer,ounce,gram,teaspoon,liter,quart,horsepower,kilobyte,megabyte,hertz,cent,one,thousand,some,many,big,short,narrow,NEGATIVE,True,2
177,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekend,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontations,fugitives,assassination,killer,fee,monster,headstones,funeral,nightmare,rapist,attackers,difficulty,genocides,crime,prison,failure,argument,death,proposals,sites,assessments,counterpart,regions,proportion,instructions,delegation,particles,predecessors,payments,units,bathrooms,spine,exception,dimension,affiliations,referrals,pantry,concessions,pillars,department,doors,locations,town,minute,hour,month,decade,century,foot,mile,kilometer,ounce,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,hundred,some,many,big,long,wide,POSITIVE,True,3
175,foods,paycheck,girl,coastline,summer,achievement,asset,relationships,daughter,legacy,song,weekend,sanctuaries,friendships,victory,accomplishment,miracle,husbands,skies,winner,bonus,angel,tree,sons,success,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,site,assessment,counterpart,region,proportion,instruction,delegation,particle,predecessors,payment,units,bathrooms,spines,exceptions,dimensions,affiliations,referral,pantries,concession,pillars,department,doors,location,town,second,hour,month,decade,millenium,foot,mile,kilometer,ounce,gram,teaspoon,liter,quart,horsepower,byte,gigabyte,gigahertz,cent,ten,thousand,few,many,big,short,narrow,NEGATIVE,True,4
173,foods,paycheck,girl,coastlines,summers,achievement,asset,relationship,daughter,legacy,song,weekends,sanctuaries,friendship,victory,accomplishments,miracle,husbands,skies,winners,bonuses,angels,tree,son,successes,diseases,foreclosures,-99,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killers,fees,monsters,headstones,funerals,nightmare,rapists,attackers,difficulties,genocides,crimes,prisons,failures,argument,deaths,proposals,sites,assessment,counterpart,regions,proportion,instruction,delegations,particles,predecessor,payments,unit,bathrooms,spines,exceptions,dimensions,affiliations,referral,pantries,concessions,pillars,department,doors,locations,-99,minute,hour,week,decade,millenium,foot,mile,centimeter,pound,gram,tablespoon,cup,gallon,watt,kilobyte,gigabyte,gigahertz,dollar,one,hundred,few,several,small,short,wide,NEGATIVE,True,4
181,food,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,sky,winners,bonuses,angels,trees,sons,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposals,sites,assessment,counterpart,regions,proportions,instruction,delegations,particle,predecessors,payments,units,bathroom,spine,exception,dimensions,affiliations,referrals,pantries,concessions,pillar,department,doors,locations,towns,minute,day,month,year,century,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,several,big,long,wide,POSITIVE,True,1
180,food,paycheck,girl,coastlines,summer,achievement,asset,relationships,daughter,legacies,song,weekend,sanctuary,friendship,victories,accomplishment,miracle,husbands,skies,winners,bonus,angel,tree,sons,success,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monster,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterpart,regions,proportions,instructions,delegations,particles,predecessor,payment,units,bathroom,spines,exception,dimensions,affiliations,referrals,pantries,concessions,pillars,department,door,location,towns,second,hour,month,decade,millenium,foot,mile,kilometer,ounce,kilogram,tablespoon,cup,quart,watt,kilobyte,gigabyte,hertz,cent,one,thousand,few,several,small,short,narrow,NEGATIVE,True,2
178,food,paycheck,girls,coastline,summer,achievements,assets,relationship,daughter,legacy,songs,weekend,sanctuary,friendships,victory,accomplishments,miracles,husband,sky,winners,bonuses,angel,trees,son,success,disease,foreclosure,debts,homicide,suicide,deficiency,bankruptcy,confrontation,fugitives,assassination,killer,fee,monster,headstones,funeral,nightmare,rapist,attacker,difficulty,genocides,crime,prisons,failure,argument,death,proposal,sites,assessments,counterpart,regions,proportion,instruction,delegations,particle,predecessors,payments,unit,bathrooms,-99,exceptions,dimensions,affiliations,referral,pantry,concession,pillars,department,door,location,towns,minute,day,week,year,century,inch,mile,kilometer,ounce,kilogram,tablespoon,cup,gallon,horsepower,byte,megabyte,gigahertz,dollar,one,thousand,some,several,big,long,wide,POSITIVE,True,3
184,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husband,skies,winners,bonuses,angels,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposals,sites,assessment,counterpart,regions,proportions,instructions,delegation,particles,predecessor,payments,units,bathroom,spine,exception,dimension,affiliation,referral,pantries,concession,pillar,departments,doors,locations,towns,second,day,week,year,millenium,foot,mile,kilometer,ounce,gram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,hertz,dollar,ten,thousand,some,many,big,long,wide,POSITIVE,True,1
186,food,paychecks,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husbands,sky,winner,bonus,angel,tree,sons,success,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontation,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,-99,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposal,site,assessment,counterparts,region,proportion,instruction,delegation,particle,predecessor,payments,unit,bathroom,spine,exceptions,dimensions,affiliation,referral,pantry,concessions,pillar,department,door,location,town,second,day,month,decade,millenium,foot,yard,centimeter,ounce,gram,teaspoon,cup,quart,horsepower,kilobyte,megabyte,hertz,cent,one,hundred,few,several,small,short,narrow,NEGATIVE,True,1
182,foods,paychecks,girls,coastlines,summers,achievements,asset,relationship,daughter,legacies,song,weekend,sanctuaries,friendship,victories,accomplishments,miracle,husbands,skies,winners,bonuses,angel,trees,sons,success,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcy,confrontations,fugitive,assassinations,killers,fees,monster,headstones,funerals,nightmare,rapists,attacker,difficulties,genocides,crimes,prison,failure,arguments,death,proposals,site,assessments,counterpart,region,proportions,instruction,delegations,particle,predecessors,payments,units,bathroom,spines,exceptions,dimension,affiliation,referrals,pantries,concessions,pillars,departments,door,locations,towns,minute,hour,week,year,century,inch,yard,centimeter,ounce,kilogram,tablespoon,liter,quart,horsepower,kilobyte,megabyte,hertz,cent,one,thousand,some,several,small,long,narrow,NEGATIVE,True,1
183,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitives,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payment,units,bathrooms,spine,exception,dimensions,affiliations,referrals,pantries,concession,pillars,departments,doors,locations,towns,minute,day,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,POSITIVE,True,1
185,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughters,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husbands,skies,winner,bonus,angel,tree,sons,success,disease,foreclosure,debt,homicides,suicide,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fee,monster,headstones,funeral,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,death,proposal,site,assessment,counterpart,region,proportions,instruction,delegations,particles,predecessor,payment,unit,bathroom,spines,exceptions,dimension,affiliation,referral,pantry,concession,pillar,department,doors,location,town,second,day,month,year,century,foot,yard,centimeter,ounce,gram,tablespoon,cup,gallon,horsepower,byte,gigabyte,gigahertz,cent,one,hundred,few,several,small,short,narrow,NEGATIVE,True,4
189,food,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husband,skies,winners,bonus,angels,trees,son,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,sites,assessment,counterpart,regions,proportion,instructions,delegation,particles,predecessor,payments,unit,bathroom,spine,exceptions,dimension,affiliation,referral,pantry,concessions,pillars,departments,door,locations,town,minute,day,month,year,century,foot,mile,centimeter,pound,gram,tablespoon,cup,gallon,horsepower,kilobyte,gigabyte,hertz,dollar,one,thousand,some,several,big,long,wide,POSITIVE,True,2
187,food,paycheck,girl,coastline,summer,achievement,assets,relationships,daughters,legacies,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husbands,sky,winner,bonus,angels,trees,sons,success,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,site,assessments,counterparts,region,proportions,instruction,delegation,particle,predecessor,payment,units,bathroom,spines,exceptions,dimensions,affiliation,referrals,pantry,concessions,pillar,departments,door,location,towns,second,hour,month,decade,century,inch,mile,kilometer,pound,kilogram,teaspoon,liter,quart,horsepower,byte,megabyte,hertz,cent,one,hundred,few,several,small,long,narrow,NEGATIVE,True,3
