StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q5_1,Q5_2,Q5_3,Q5_4,Q1439,Q610,Q611,Q611_5_TEXT,Q612,Q612_4_TEXT,Q613,Q1430,Q617,Q617_7_TEXT,Q619,Q620_4,1000,1,Q1555_First Click,Q1555_Last Click,Q1555_Page Submit,Q1555_Click Count,2,Q1556_First Click,Q1556_Last Click,Q1556_Page Submit,Q1556_Click Count,Q1557,Q1560_First Click,Q1560_Last Click,Q1560_Page Submit,Q1560_Click Count,4,Q1559_First Click,Q1559_Last Click,Q1559_Page Submit,Q1559_Click Count,5,Q1558_First Click,Q1558_Last Click,Q1558_Page Submit,Q1558_Click Count,1000,1,Q1550_First Click,Q1550_Last Click,Q1550_Page Submit,Q1550_Click Count,2,Q1551_First Click,Q1551_Last Click,Q1551_Page Submit,Q1551_Click Count,3,Q1552_First Click,Q1552_Last Click,Q1552_Page Submit,Q1552_Click Count,4,Q1553_First Click,Q1553_Last Click,Q1553_Page Submit,Q1553_Click Count,Q1442,Q1554_First Click,Q1554_Last Click,Q1554_Page Submit,Q1554_Click Count,Q1541,Q1542,IP_block,IP_country,first_survey,list1_party,list2_party,list3_party,list4_party,list5_party,list1,list2,list3,list4,list5,Condition
7/9/19 14:48,7/9/19 14:53,0,100,326,1,7/9/19 14:53,anonymous,EN,1,1,1,1,,60,2,-99,3,-99,4,2,3,-99,2,65,-99,3,7.561,14.905,14.928,2,3,12.321,12.321,12.344,1,4,5.268,5.268,5.292,1,3,5.293,5.293,5.2,1,4,6.942,6.942,6.965,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,rectangles,democrat,democrat,democrat,republican,republican,"criminal, outrageous, indicated, contribute, comprehensive","assault, maintain, discussion, values, acknowledge","glad, workers, financial, barriers, profit","fundamental, mom, talked, possibly, prosperity","reforms, duty, finish, answer, types",Democrat or by a Republican
7/9/19 14:48,7/9/19 14:53,0,100,303,1,7/9/19 14:53,anonymous,EN,1,1,1,1,,28,2,-99,2,-99,7,8,4,-99,1,81,-99,4,5.107,5.107,5.122,1,6,2.09,2.09,2.1,1,5,1.414,1.414,1.425,1,4,2.075,2.075,2.084,1,3,2.411,2.411,2.419,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,n/a,0,United States,plurals,republican,republican,republican,democrat,democrat,"announced, mom, happy, employees, possibly","attack, illegal, excessive, preserve, talked","monetary, fundamental, principles, complete, give","wealth, changes, discussion, kinds, profit","respond, barriers, responsibility, acknowledge, end",Republican or by a Democrat
7/9/19 14:48,7/9/19 14:53,0,100,319,1,7/9/19 14:53,anonymous,EN,1,1,1,1,,45,2,-99,3,-99,4,4,3,-99,1,65,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,3,20.559,20.559,20.567,1,5,13.641,13.641,13.647,1,2,7.867,7.867,7.872,1,3,3.601,3.601,3.606,1,5,3.866,3.866,3.871,1,ATTENTION,no problems,0,United States,plurals,democrat,democrat,democrat,republican,republican,"barriers, changes, kinds, outrageous, indicated","basic, end, criminal, comprehensive, wealth","spoke, glad, responsibility, mother, values","answer, attack, gain, conversation, preserve","give, recognize, monetary, possibly, employees",Republican or by a Democrat
7/9/19 14:50,7/9/19 14:53,0,100,216,1,7/9/19 14:53,anonymous,EN,1,1,1,1,,34,2,-99,2,-99,4,3,4,-99,2,75,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,3,5.288,8.209,8.229,4,3,7.744,7.744,7.755,1,3,5.102,5.102,5.119,1,3,2.745,2.745,2.757,1,4,3.198,3.198,3.209,1,ATTENTION,-99,0,United States,plurals,republican,republican,republican,democrat,democrat,"complete, attack, monetary, recognize, illegal","announced, walls, happy, excessive, finish","fundamental, talked, preserve, answer, gain","kinds, potentially, values, changes, contribute","responsibility, workers, mother, wealth, discussion",Republican or by a Democrat
7/9/19 14:48,7/9/19 14:53,0,100,303,1,7/9/19 14:53,anonymous,EN,1,1,1,1,,40,2,-99,1,-99,5,5,4,-99,2,65,-99,3,10.543,10.543,10.556,1,3,5.977,5.977,5.988,1,4,3.891,3.891,3.8,1,4,5.321,5.321,5.332,1,5,4.718,4.718,4.732,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,n/a,0,United States,rectangles,democrat,democrat,democrat,republican,republican,"values, indicated, respond, contribute, workers","end, mother, assault, kinds, acknowledge","wealth, discussion, outrageous, comprehensive, responsibility","happy, fundamental, reforms, preserve, gain","monetary, talked, illegal, walls, possibly",Democrat or by a Republican
7/9/19 14:48,7/9/19 14:53,0,100,293,1,7/9/19 14:53,anonymous,EN,1,1,1,1,,35,2,-99,3,-99,3,4,4,-99,1,20,-99,3,13.986,13.986,13.993,1,5,6.156,6.156,6.161,1,4,5.275,5.275,5.28,1,4,7.383,7.383,7.39,1,3,8.68,8.68,8.686,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,N/A - Thanks,0,United States,plurals,republican,republican,republican,democrat,democrat,"finish, principles, types, give, mom","prosperity, gain, answer, conversation, walls","illegal, attack, duty, monetary, excessive","acknowledge, maintain, basic, spoke, changes","comprehensive, workers, glad, potentially, indicated",Democrat or by a Republican
7/9/19 14:48,7/9/19 14:53,0,100,338,1,7/9/19 14:53,anonymous,EN,1,1,1,1,,24,2,-99,2,-99,7,6,3,-99,1,65,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,5,4.979,4.979,4.991,1,2,2.356,2.356,2.367,1,2,3.942,3.942,3.952,1,6,2.362,2.362,2.373,1,1,2.207,2.207,2.219,1,ATTENTION,-99,0,United States,plurals,democrat,democrat,democrat,republican,republican,"criminal, changes, basic, spoke, comprehensive","responsibility, end, profit, discussion, kinds","financial, values, outrageous, indicated, wealth","possibly, answer, happy, employees, give","attack, preserve, walls, recognize, mom",Republican or by a Democrat
7/9/19 14:48,7/9/19 14:53,0,100,356,1,7/9/19 14:53,anonymous,EN,1,1,1,1,,21,2,-99,3,-99,1,5,2,-99,2,73,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,2,12.44,12.44,12.471,1,1,1.574,1.574,1.601,1,5,2.2,2.2,2.322,1,5,2.547,2.547,2.56,1,5,1.887,1.887,1.803,1,yes i was paying attention,-99,0,United States,rectangles,democrat,democrat,democrat,republican,republican,"wealth, assault, outrageous, glad, barriers","respond, changes, criminal, financial, responsibility","maintain, potentially, discussion, kinds, acknowledge","employees, fundamental, mom, gain, complete","announced, principles, finish, give, talked",Republican or by a Democrat
7/9/19 14:47,7/9/19 14:54,0,100,368,1,7/9/19 14:54,anonymous,EN,1,1,1,1,,37,1,-99,1,-99,7,8,1,-99,1,95,-99,2,30.875,30.875,30.897,1,5,4.034,4.034,4.051,1,6,6.932,6.932,6.944,1,6,2.72,2.72,2.732,1,3,5.939,5.939,5.955,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes, I was paying ATTENTION.",-99,0,United States,plurals,democrat,democrat,democrat,republican,republican,"barriers, mother, criminal, assault, potentially","respond, spoke, maintain, outrageous, kinds","end, changes, wealth, values, basic","complete, happy, gain, conversation, duty","recognize, give, employees, monetary, announced",Democrat or by a Republican
7/9/19 14:48,7/9/19 14:54,0,100,315,1,7/9/19 14:54,anonymous,EN,1,1,1,1,,25,2,-99,2,-99,7,4,2,-99,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,6,0,0,6.2,0,2,2.797,6.591,6.501,2,5,3.256,3.256,3.273,1,4,5.322,5.322,5.343,1,4,2.6,2.6,2.721,1,ATTENTION,-99,0,United States,rectangles,republican,republican,republican,democrat,democrat,"recognize, gain, walls, fundamental, duty","principles, illegal, reforms, excessive, talked","complete, finish, possibly, prosperity, mom","assault, discussion, kinds, workers, contribute","financial, maintain, respond, glad, indicated",Democrat or by a Republican
7/9/19 14:48,7/9/19 14:54,0,100,330,1,7/9/19 14:54,anonymous,EN,1,1,1,1,,30,2,-99,1,-99,4,4,4,-99,1,66,-99,1,9.403,9.403,9.427,1,4,4.539,4.539,4.561,1,4,3.398,3.398,3.414,1,5,1.619,1.619,1.639,1,2,1.336,1.336,1.355,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,plurals,democrat,democrat,democrat,republican,republican,"financial, values, mother, maintain, acknowledge","glad, kinds, responsibility, spoke, basic","outrageous, changes, wealth, end, discussion","gain, complete, give, announced, illegal","possibly, attack, employees, walls, answer",Republican or by a Democrat
7/9/19 14:50,7/9/19 14:54,0,100,196,1,7/9/19 14:54,anonymous,EN,1,1,1,1,,30,2,-99,3,-99,4,2,1,-99,2,80,-99,6,8.691,8.691,8.701,1,4,2.931,2.931,2.939,1,1,2.274,2.274,2.284,1,2,2.262,2.262,2.27,1,2,2.72,2.72,2.727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I paid ATTENTION",No issues to report.,0,United States,rectangles,republican,republican,republican,democrat,democrat,"gain, attack, announced, types, walls","illegal, prosperity, mom, monetary, preserve","principles, employees, happy, fundamental, possibly","contribute, end, discussion, comprehensive, outrageous","respond, acknowledge, changes, spoke, responsibility",Democrat or by a Republican
7/9/19 14:48,7/9/19 14:54,0,100,367,1,7/9/19 14:54,anonymous,EN,1,1,1,1,,32,1,-99,2,-99,7,8,4,-99,1,100,-99,1,4.319,4.319,4.345,1,5,5.421,5.421,5.442,1,4,5.866,5.866,5.892,1,6,4.143,4.143,4.164,1,2,2.42,2.42,2.44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,thank you,0,United States,plurals,democrat,democrat,democrat,republican,republican,"acknowledge, profit, discussion, workers, values","respond, responsibility, wealth, mother, indicated","kinds, criminal, contribute, end, financial","preserve, walls, excessive, possibly, fundamental","reforms, attack, talked, complete, happy",Democrat or by a Republican
7/9/19 14:50,7/9/19 14:54,0,100,211,1,7/9/19 14:54,anonymous,EN,1,1,1,1,,36,1,-99,1,-99,5,4,5,-99,1,13,-99,5,7.196,7.196,7.1,1,2,4.041,4.041,4.048,1,3,2.747,2.747,2.755,1,4,3.641,3.641,3.649,1,5,2.502,2.502,2.509,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,rectangles,republican,republican,republican,democrat,democrat,"possibly, complete, finish, principles, types","preserve, talked, employees, excessive, give","prosperity, conversation, recognize, answer, monetary","profit, barriers, glad, assault, mother","indicated, changes, criminal, basic, responsibility",Republican or by a Democrat
7/9/19 14:49,7/9/19 14:54,0,100,279,1,7/9/19 14:54,anonymous,EN,1,1,1,1,,58,1,-99,2,-99,6,5,4,-99,1,94,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,3,12.872,12.872,12.879,1,4,10.599,10.599,10.605,1,4,3.894,3.894,3.9,1,5,2.606,2.606,2.612,1,4,3.739,3.739,3.745,1,ATTENTION,Nothing to add.,0,United States,rectangles,democrat,democrat,democrat,republican,republican,"responsibility, values, mother, indicated, basic","kinds, assault, profit, maintain, spoke","contribute, respond, end, criminal, barriers","employees, recognize, complete, conversation, reforms","monetary, prosperity, possibly, excessive, happy",Republican or by a Democrat
7/9/19 14:51,7/9/19 14:54,0,100,179,1,7/9/19 14:54,anonymous,EN,1,1,1,1,,25,2,-99,3,-99,4,4,1,-99,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,3,4.138,4.138,4.146,1,2,2.456,2.456,2.465,1,2,1.575,1.575,1.586,1,3,1.431,1.431,1.44,1,5,3.484,3.484,3.493,1,A1ZD8RU6YB0VEU,-99,0,United States,rectangles,democrat,democrat,democrat,republican,republican,"contribute, respond, indicated, barriers, values","outrageous, glad, spoke, criminal, maintain","acknowledge, comprehensive, profit, discussion, responsibility","attack, possibly, finish, reforms, types","fundamental, prosperity, monetary, mom, employees",Democrat or by a Republican
7/9/19 14:50,7/9/19 14:54,0,100,258,1,7/9/19 14:54,anonymous,EN,1,1,1,1,,39,1,-99,1,-99,6,8,4,-99,1,70,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,1,5.247,5.247,5.256,1,1,2.992,2.992,3,1,3,4.575,4.575,4.581,1,5,3.631,3.631,3.638,1,1,2.877,2.877,2.883,1,ATTENTION,"all good, thank you",0,United States,plurals,democrat,democrat,democrat,republican,republican,"profit, maintain, contribute, glad, respond","outrageous, kinds, basic, end, responsibility","barriers, values, workers, acknowledge, discussion","reforms, attack, announced, mom, possibly","talked, prosperity, complete, illegal, monetary",Democrat or by a Republican
7/9/19 14:50,7/9/19 14:54,0,100,236,1,7/9/19 14:54,anonymous,EN,1,1,1,1,,24,1,-99,2,-99,3,5,2,-99,1,72,-99,3,9.467,9.467,9.477,1,4,4.335,4.335,4.343,1,5,3.995,3.995,3.902,1,5,2.092,2.092,2.1,1,4,7.799,7.799,7.807,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,plurals,democrat,democrat,democrat,republican,republican,"respond, changes, comprehensive, glad, profit","criminal, acknowledge, barriers, discussion, workers","values, spoke, financial, outrageous, potentially","duty, types, preserve, finish, attack","give, mom, prosperity, fundamental, announced",Republican or by a Democrat
7/9/19 14:48,7/9/19 14:54,0,100,410,1,7/9/19 14:54,anonymous,EN,1,1,1,1,,29,2,-99,2,-99,5,4,3,-99,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,3,1.292,9.621,9.686,5,2,3.404,3.404,3.451,1,2,3.722,3.722,3.78,1,2,3.416,3.416,3.471,1,3,3.097,3.097,3.152,1,I paid ATTENTION throughout the survey. ,N/A,0,United States,plurals,republican,republican,republican,democrat,democrat,"mom, complete, duty, give, gain","reforms, excessive, talked, conversation, prosperity","fundamental, recognize, employees, answer, illegal","values, barriers, indicated, potentially, glad","financial, kinds, assault, end, maintain",Democrat or by a Republican
7/9/19 14:51,7/9/19 14:55,0,100,219,1,7/9/19 14:55,anonymous,EN,1,1,1,1,,36,1,-99,1,-99,3,2,4,-99,1,90,-99,3,1.252,9.137,9.155,2,4,3.58,3.58,3.594,1,3,3.95,3.95,3.964,1,5,4.63,4.63,4.643,1,5,1.505,1.505,1.523,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,plurals,democrat,democrat,democrat,republican,republican,"indicated, criminal, end, assault, glad","barriers, maintain, comprehensive, acknowledge, mother","wealth, values, kinds, outrageous, changes","monetary, fundamental, conversation, employees, talked","gain, duty, answer, possibly, give",Democrat or by a Republican
7/9/19 14:51,7/9/19 14:55,0,100,215,1,7/9/19 14:55,anonymous,EN,1,1,1,1,,24,1,-99,2,-99,5,1,2,-99,2,65,-99,5,3.375,3.375,3.3,1,4,2.76,2.76,2.701,1,3,1.184,1.184,1.1,1,5,1.91,1.91,1.901,1,2,2.164,2.164,2.101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,rectangles,republican,republican,republican,democrat,democrat,"preserve, possibly, recognize, talked, answer","illegal, prosperity, gain, principles, announced","employees, fundamental, conversation, duty, mom","outrageous, changes, glad, assault, comprehensive","contribute, barriers, financial, end, kinds",Republican or by a Democrat
7/9/19 14:51,7/9/19 14:56,0,100,271,1,7/9/19 14:56,anonymous,EN,1,1,1,1,,47,2,-99,1,-99,6,5,1,-99,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,1,1.246,4.556,4.593,2,1,1.516,1.516,1.542,1,4,0.668,0.668,0.679,1,1,1.154,1.154,1.175,1,3,1.483,1.483,1.401,1,Yes,-99,0,United States,plurals,democrat,democrat,democrat,republican,republican,"workers, acknowledge, kinds, profit, wealth","assault, barriers, values, criminal, end","contribute, glad, maintain, basic, outrageous","possibly, conversation, duty, announced, complete","mom, talked, answer, reforms, monetary",Democrat or by a Republican
7/9/19 14:48,7/9/19 14:56,0,100,480,1,7/9/19 14:56,anonymous,EN,1,1,1,1,,25,2,-99,3,-99,4,5,2,-99,2,95,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,1,9.372,9.372,9.386,1,1,14.917,14.917,14.928,1,6,5.051,5.051,5.065,1,4,8.139,8.139,8.151,1,4,3.76,3.76,3.771,1,ATTENTION,-99,0,United States,plurals,democrat,democrat,democrat,republican,republican,"responsibility, changes, kinds, profit, comprehensive","assault, potentially, criminal, end, acknowledge","respond, glad, indicated, workers, wealth","conversation, excessive, preserve, talked, principles","mom, give, walls, fundamental, monetary",Democrat or by a Republican
7/9/19 14:49,7/9/19 14:56,0,100,394,1,7/9/19 14:56,anonymous,EN,1,1,1,1,,30,2,-99,1,-99,6,6,5,-99,1,95,-99,1,7.32,7.32,7.337,1,2,1.362,1.362,1.378,1,5,1.275,1.275,1.289,1,4,1.385,1.385,1.302,1,3,0.571,0.571,0.592,1,,,,,,,,,,,,,,,,,,,,,,,,,,,NICE SURVEY,VERY WELL,0,United States,rectangles,republican,republican,republican,democrat,democrat,"mom, excessive, happy, employees, walls","give, announced, possibly, finish, recognize","preserve, principles, conversation, prosperity, reforms","respond, responsibility, basic, spoke, comprehensive","financial, assault, criminal, profit, kinds",Democrat or by a Republican
7/9/19 14:53,7/9/19 14:56,0,100,208,1,7/9/19 14:56,anonymous,EN,1,1,1,1,,58,1,-99,1,-99,7,8,4,-99,1,95,-99,2,14.448,14.448,14.46,1,5,3.823,3.823,3.833,1,6,2.334,2.334,2.344,1,1,3.769,3.769,3.778,1,5,2.811,2.811,2.819,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes I paid ATTENTION.,-99,0,United States,plurals,republican,republican,republican,democrat,democrat,"answer, types, attack, happy, conversation","mom, possibly, employees, talked, give","gain, fundamental, monetary, finish, prosperity","criminal, changes, outrageous, barriers, indicated","responsibility, values, comprehensive, maintain, acknowledge",Republican or by a Democrat
7/9/19 14:54,7/9/19 14:56,0,100,150,1,7/9/19 14:56,anonymous,EN,1,1,1,1,,37,2,-99,3,-99,7,6,1,-99,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,2,7.143,7.143,7.149,1,1,3.741,3.741,3.749,1,4,3.751,3.751,3.757,1,6,2.14,2.14,2.147,1,3,2.07,2.07,2.077,1,ATTENTION,-99,0,United States,rectangles,republican,republican,republican,democrat,democrat,"employees, walls, duty, happy, complete","preserve, principles, reforms, finish, mom","conversation, give, prosperity, attack, excessive","basic, financial, indicated, acknowledge, spoke","potentially, criminal, kinds, respond, profit",Republican or by a Democrat
7/9/19 14:55,7/9/19 14:57,0,100,138,1,7/9/19 14:57,anonymous,EN,1,1,1,1,,25,1,-99,2,-99,3,4,2,-99,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,2,0.56,0.56,0.571,1,4,0.885,0.885,0.896,1,3,0.374,0.374,0.384,1,5,0.574,0.574,0.585,1,2,0.547,0.547,0.559,1,yes,-99,0,United States,rectangles,democrat,democrat,democrat,republican,republican,"glad, criminal, profit, contribute, indicated","financial, responsibility, kinds, comprehensive, respond","assault, end, basic, wealth, changes","recognize, conversation, employees, walls, principles","preserve, talked, possibly, mom, excessive",Democrat or by a Republican
7/9/19 14:53,7/9/19 14:57,0,100,246,1,7/9/19 14:57,anonymous,EN,1,1,1,1,,30,1,-99,2,-99,7,3,4,-99,1,87,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,2,9.809,16.899,16.914,2,5,9.982,9.982,9.992,1,2,11.541,11.541,11.552,1,4,6.321,6.321,6.331,1,2,3.457,3.457,3.469,1,ATTENTION,-99,0,United States,plurals,republican,republican,republican,democrat,democrat,"excessive, complete, happy, attack, conversation","talked, possibly, monetary, walls, answer","announced, types, finish, duty, prosperity","maintain, mother, basic, changes, acknowledge","profit, workers, contribute, values, criminal",Republican or by a Democrat
7/9/19 14:49,7/9/19 14:57,0,100,492,1,7/9/19 14:57,anonymous,EN,1,1,1,1,,38,2,-99,3,-99,1,3,6,-99,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,4,11.257,11.257,11.27,1,4,6.905,6.905,6.912,1,3,9.54,9.54,9.549,1,3,7.43,7.43,7.439,1,3,6.25,6.25,6.262,1,ATTENTION,-99,0,United States,rectangles,democrat,democrat,democrat,republican,republican,"acknowledge, criminal, contribute, glad, basic","kinds, maintain, workers, potentially, discussion","wealth, changes, responsibility, barriers, respond","excessive, principles, announced, finish, monetary","mom, talked, complete, gain, attack",Democrat or by a Republican
7/9/19 14:53,7/9/19 14:58,0,100,280,1,7/9/19 14:58,anonymous,EN,1,1,1,1,,22,2,-99,1,-99,4,4,1,-99,2,30,-99,1,7.061,7.061,7.003,1,4,4.874,4.874,4.803,1,5,4.101,4.101,4.138,1,3,4.115,4.115,4.174,1,3,4.942,4.942,4.981,1,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,its been a good survey up to this point,0,United States,rectangles,democrat,democrat,democrat,republican,republican,"outrageous, financial, mother, changes, spoke","potentially, barriers, kinds, discussion, maintain","comprehensive, indicated, acknowledge, glad, responsibility","principles, prosperity, gain, fundamental, answer","give, employees, finish, illegal, attack",Republican or by a Democrat
7/9/19 14:50,7/9/19 14:58,0,100,480,1,7/9/19 14:58,anonymous,EN,1,1,1,1,,35,2,-99,1,-99,7,6,4,-99,1,92,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,3,16.733,16.733,16.754,1,2,11.425,11.425,11.438,1,4,12.619,12.619,12.642,1,4,3.523,3.523,3.538,1,2,15.357,15.357,15.369,1,ATTENTION,None,0,United States,plurals,republican,republican,republican,democrat,democrat,"mom, prosperity, employees, talked, conversation","excessive, give, possibly, preserve, answer","fundamental, principles, finish, illegal, gain","kinds, glad, indicated, changes, assault","responsibility, acknowledge, barriers, financial, comprehensive",Republican or by a Democrat
7/9/19 14:54,7/9/19 14:58,0,100,226,1,7/9/19 14:58,anonymous,EN,1,1,1,1,,38,1,-99,2,-99,6,6,2,-99,1,71,-99,4,9.971,9.971,9.983,1,3,6.136,6.136,6.146,1,4,5.58,5.58,5.587,1,3,4.817,4.817,4.825,1,4,4.905,4.905,4.915,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,plurals,republican,republican,republican,democrat,democrat,"duty, conversation, prosperity, employees, preserve","mom, finish, excessive, recognize, principles","talked, reforms, possibly, happy, walls","financial, basic, respond, indicated, assault","contribute, criminal, kinds, comprehensive, profit",Democrat or by a Republican
7/9/19 14:54,7/9/19 14:58,0,100,248,1,7/9/19 14:58,anonymous,EN,1,1,1,1,,40,2,-99,3,-99,2,6,4,-99,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,2,17.477,17.477,17.492,1,5,8.632,8.632,8.64,1,1,4.076,4.076,4.082,1,5,3.421,3.421,3.427,1,2,5.529,5.529,5.536,1,ATTENTION,-99,0,United States,plurals,republican,republican,republican,democrat,democrat,"types, gain, monetary, give, fundamental","reforms, principles, employees, answer, illegal","complete, preserve, duty, finish, prosperity","barriers, mother, potentially, glad, acknowledge","assault, indicated, outrageous, discussion, spoke",Republican or by a Democrat
7/9/19 14:55,7/9/19 14:59,0,100,208,1,7/9/19 14:59,anonymous,EN,1,1,1,1,,32,2,-99,3,-99,7,5,4,-99,1,87,-99,2,4.02,4.02,4.027,1,2,1.426,1.426,1.431,1,3,1.071,1.071,1.075,1,4,0.483,0.483,0.488,1,2,0.478,0.478,0.483,1,,,,,,,,,,,,,,,,,,,,,,,,,,,I was paying ATTENTION.,I was paying ATTENTION.,0,United States,plurals,republican,republican,republican,democrat,democrat,"employees, answer, mom, reforms, illegal","gain, announced, monetary, excessive, fundamental","principles, talked, duty, conversation, complete","glad, kinds, barriers, potentially, end","wealth, acknowledge, maintain, assault, contribute",Republican or by a Democrat
7/9/19 14:55,7/9/19 14:59,0,100,228,1,7/9/19 14:59,anonymous,EN,1,1,1,1,,21,2,-99,2,-99,2,4,2,-99,1,100,-99,2,10.845,10.845,10.859,1,2,0,0,4.825,0,4,6.719,6.719,6.73,1,5,3.692,3.692,3.701,1,4,5.656,5.656,5.669,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,rectangles,democrat,democrat,democrat,republican,republican,"kinds, glad, contribute, maintain, basic","workers, respond, changes, end, acknowledge","wealth, assault, indicated, potentially, spoke","complete, walls, principles, monetary, excessive","mom, conversation, illegal, duty, gain",Democrat or by a Republican
7/9/19 14:50,7/9/19 15:00,0,100,562,1,7/9/19 15:00,anonymous,EN,1,1,1,1,,34,1,-99,3,-99,4,4,4,-99,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,2,9.933,9.933,9.94,1,3,5.113,5.113,5.119,1,5,1.945,1.945,1.95,1,5,1.982,1.982,1.988,1,2,4.066,4.066,4.071,1,yes,-99,0,United States,plurals,democrat,democrat,democrat,republican,republican,"basic, comprehensive, respond, responsibility, spoke","end, barriers, changes, mother, discussion","indicated, values, assault, wealth, profit","recognize, happy, preserve, give, possibly","types, monetary, excessive, illegal, employees",Democrat or by a Republican
7/9/19 14:49,7/9/19 15:00,0,100,686,1,7/9/19 15:00,anonymous,EN,1,1,1,1,,54,2,-99,3,-99,3,3,3,-99,2,29,-99,5,9.413,9.413,9.421,1,4,5.774,5.774,5.782,1,3,3.733,3.733,3.74,1,3,4.162,4.162,4.171,1,4,2.786,2.786,2.796,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,no comments,0,United States,rectangles,democrat,democrat,democrat,republican,republican,"basic, responsibility, barriers, financial, outrageous","kinds, assault, mother, wealth, acknowledge","respond, potentially, glad, comprehensive, indicated","give, reforms, principles, preserve, conversation","illegal, gain, employees, finish, talked",Republican or by a Democrat
7/9/19 14:55,7/9/19 15:00,0,100,328,1,7/9/19 15:00,anonymous,EN,1,1,1,1,,28,2,-99,2,-99,5,4,2,-99,1,91,-99,4,7.804,7.804,7.817,1,2,16.158,16.158,16.168,1,4,3.62,3.62,3.629,1,6,4.202,4.202,4.21,1,2,3.691,3.691,3.699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,plurals,republican,republican,republican,democrat,democrat,"preserve, finish, duty, talked, attack","give, recognize, types, principles, prosperity","gain, happy, possibly, excessive, answer","criminal, comprehensive, mother, changes, barriers","basic, indicated, discussion, workers, financial",Republican or by a Democrat
7/9/19 14:56,7/9/19 15:01,0,100,311,1,7/9/19 15:01,anonymous,EN,1,1,1,1,,24,2,-99,1,-99,7,4,4,-99,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,2,1.025,14.821,14.86,3,1,1.847,1.847,1.867,1,2,0.418,0.418,0.434,1,4,0.543,0.543,0.563,1,2,0.301,0.301,0.365,1,ATTENTION,This survey was equally good,0,United States,rectangles,republican,republican,republican,democrat,democrat,"talked, gain, possibly, employees, finish","monetary, reforms, types, recognize, prosperity","answer, illegal, complete, walls, conversation","contribute, glad, values, indicated, mother","maintain, responsibility, assault, basic, outrageous",Democrat or by a Republican
7/9/19 14:57,7/9/19 15:02,0,100,261,1,7/9/19 15:02,anonymous,EN,1,1,1,1,,27,2,-99,2,-99,3,4,2,-99,2,37,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,4,6.844,10.301,10.484,6,2,2.163,2.776,2.701,2,1,1.71,2.485,2.401,2,5,1.449,2.018,2.069,2,2,9.561,9.561,9.609,1,ATTENTION,No comments,0,United States,plurals,republican,republican,republican,democrat,democrat,"employees, happy, reforms, types, principles","mom, conversation, illegal, recognize, fundamental","preserve, walls, attack, talked, prosperity","profit, financial, contribute, respond, potentially","indicated, end, comprehensive, outrageous, responsibility",Democrat or by a Republican
