StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q5_1,Q5_2,Q5_3,Q5_4,Q1439,Q610,Q611,Q611_5_TEXT,Q612,Q612_4_TEXT,Q613,Q1430,Q617,Q617_7_TEXT,Q619,Q620_4,1000,1,2,3,4,5,6,7,8,9,10,11,12,13,1020,14,15,16,17,18,19,20,21,22,23,24,25,26,1000,1,2,3,4,5,6,7,8,9,10,11,12,13,1020,14,15,16,17,18,19,20,21,22,23,24,25,26,Q1440,Q621,IP_block,IP_country,Condition,pair1,pair2,pair3,pair4,pair5,pair6,pair7,pair8,pair9,pair10,pair11,pair12,pair13,pair14,pair15,pair16,pair17,pair18,pair19,pair20,pair21,pair22,pair23,pair24,pair25,pair26
4/8/19 10:52,4/8/19 10:56,IP Address,100,236,TRUE,4/8/19 10:56,anonymous,EN,Yes,Yes,Yes,Yes,,34,Female,-99,Democrat,-99,3,5,Associate's/professional/vocational degree,-99,Yes,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,ATTENTION,-99,0,United States,Republican or by a Democrat,comprehensive,wealth,employees,give,values,attack,acknowledge,fear,respond,gain,potentially,glad,monetary,kinds,end,illegal,spoke,reforms,mom,responsibility,walls,announced,excessive,conversation,maintain,fundamental
4/8/19 10:55,4/8/19 11:01,IP Address,100,333,TRUE,4/8/19 11:01,anonymous,EN,Yes,Yes,Yes,Yes,,59,Female,-99,Independent,-99,3,3,Associate's/professional/vocational degree,-99,Yes,40,-99,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Democrat or by a Republican,complete,prosperity,workers,contribute,principles,assault,recognize,terror,answer,profit,possibly,happy,financial,types,finish,criminal,talked,changes,mother,duty,barriers,indicated,outrageous,discussion,preserve,basic
4/8/19 10:57,4/8/19 11:01,IP Address,100,228,TRUE,4/8/19 11:01,anonymous,EN,Yes,Yes,Yes,Yes,,49,Female,-99,Independent,-99,7 (very much),2,Associate's/professional/vocational degree,-99,Yes,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,-99,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,ATTENTION,None at this time,0,United States,Democrat or by a Republican,complete,wealth,workers,give,values,assault,recognize,terror,answer,profit,possibly,glad,monetary,kinds,finish,illegal,talked,reforms,mother,responsibility,barriers,indicated,outrageous,conversation,maintain,fundamental
4/8/19 10:57,4/8/19 11:01,IP Address,100,249,TRUE,4/8/19 11:01,anonymous,EN,Yes,Yes,Yes,Yes,,61,Female,-99,Democrat,-99,4,4,Associate's/professional/vocational degree,-99,Yes,50,-99,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,-99,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Republican or by a Democrat,comprehensive,prosperity,employees,contribute,principles,attack,acknowledge,fear,respond,gain,potentially,happy,financial,types,end,criminal,spoke,changes,mom,duty,walls,announced,excessive,discussion,preserve,basic
4/8/19 11:00,4/8/19 11:02,IP Address,100,135,TRUE,4/8/19 11:02,anonymous,EN,Yes,Yes,Yes,Yes,,34,Female,-99,Independent,-99,6,6,Associate's/professional/vocational degree,-99,Yes,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,-99,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,ATTENTION,-99,0,United States,Republican or by a Democrat,complete,prosperity,workers,contribute,principles,assault,acknowledge,terror,answer,gain,potentially,happy,monetary,types,finish,illegal,spoke,changes,mom,responsibility,barriers,announced,outrageous,conversation,maintain,fundamental
4/8/19 10:58,4/8/19 11:02,IP Address,100,282,TRUE,4/8/19 11:02,anonymous,EN,Yes,Yes,Yes,Yes,,36,Female,-99,Democrat,-99,4,4,Associate's/professional/vocational degree,-99,Yes,61,-99,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,-99,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,None,0,United States,Democrat or by a Republican,comprehensive,wealth,employees,give,values,attack,recognize,fear,respond,profit,possibly,glad,financial,kinds,end,criminal,talked,reforms,mother,duty,walls,indicated,excessive,discussion,preserve,basic
4/8/19 10:52,4/8/19 11:04,IP Address,100,722,TRUE,4/8/19 11:04,anonymous,EN,Yes,Yes,Yes,Yes,,41,Female,-99,Independent,-99,3,3,Bachelor's degree,-99,Yes,40,-99,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Democrat or by a Republican,complete,prosperity,workers,give,principles,attack,acknowledge,fear,answer,profit,potentially,happy,financial,kinds,finish,illegal,talked,reforms,mother,duty,barriers,announced,excessive,discussion,preserve,fundamental
4/8/19 11:02,4/8/19 11:05,IP Address,100,152,TRUE,4/8/19 11:05,anonymous,EN,Yes,Yes,Yes,Yes,,36,Male,-99,Democrat,-99,5,4,High school,-99,Yes,71,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,-99,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,No problems. Have a great day,0,United States,Democrat or by a Republican,comprehensive,prosperity,workers,give,values,assault,acknowledge,fear,answer,profit,possibly,glad,financial,types,end,illegal,talked,changes,mother,duty,barriers,indicated,excessive,conversation,maintain,basic
4/8/19 11:00,4/8/19 11:06,IP Address,100,314,TRUE,4/8/19 11:06,anonymous,EN,Yes,Yes,Yes,Yes,,22,Female,-99,Democrat,-99,4,3,Bachelor's degree,-99,Yes,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,-99,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,ATTENTION,-99,0,United States,Republican or by a Democrat,comprehensive,wealth,employees,contribute,values,assault,recognize,terror,respond,gain,possibly,glad,monetary,types,end,criminal,spoke,changes,mom,responsibility,walls,indicated,outrageous,conversation,maintain,basic
4/8/19 11:03,4/8/19 11:08,IP Address,100,256,TRUE,4/8/19 11:08,anonymous,EN,Yes,Yes,Yes,Yes,,54,Female,-99,Republican,-99,4,5,Bachelor's degree,-99,Yes,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,-99,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,ATTENTION,NONE,0,United States,Republican or by a Democrat,complete,wealth,employees,contribute,principles,attack,recognize,terror,respond,gain,potentially,happy,monetary,kinds,finish,criminal,spoke,reforms,mom,responsibility,walls,announced,outrageous,discussion,preserve,fundamental
4/8/19 11:08,4/8/19 11:10,IP Address,100,142,TRUE,4/8/19 11:10,anonymous,EN,Yes,Yes,Yes,Yes,,36,Female,-99,Republican,-99,7 (very much),4,Bachelor's degree,-99,Yes,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am almost certain the speaker is a Republican.,-99,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,-99,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,ATTENTION,-99,0,United States,Democrat or by a Republican,complete,wealth,employees,contribute,values,attack,acknowledge,fear,answer,gain,potentially,happy,monetary,types,finish,criminal,talked,changes,mom,duty,barriers,indicated,outrageous,conversation,maintain,fundamental
4/8/19 11:09,4/8/19 11:12,IP Address,100,169,TRUE,4/8/19 11:12,anonymous,EN,Yes,Yes,Yes,Yes,,31,Male,-99,Democrat,-99,3,4,Associate's/professional/vocational degree,-99,Yes,81,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,-99,0,United States,Republican or by a Democrat,comprehensive,prosperity,workers,give,principles,assault,recognize,terror,respond,profit,possibly,glad,financial,kinds,end,illegal,spoke,reforms,mother,responsibility,walls,announced,excessive,discussion,preserve,basic
4/8/19 11:12,4/8/19 11:15,IP Address,100,146,TRUE,4/8/19 11:15,anonymous,EN,Yes,Yes,Yes,Yes,,31,Female,-99,Independent,-99,5,5,Some college (no degree),-99,Yes,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,-99,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,ATTENTION,-99,0,United States,Democrat or by a Republican,complete,wealth,workers,contribute,values,attack,recognize,fear,answer,profit,potentially,glad,monetary,kinds,end,illegal,spoke,reforms,mother,responsibility,barriers,indicated,outrageous,conversation,preserve,basic
4/8/19 11:17,4/8/19 11:19,IP Address,100,136,TRUE,4/8/19 11:19,anonymous,EN,Yes,Yes,Yes,Yes,,28,Female,-99,Democrat,-99,7 (very much),7 (extremely),High school,-99,Yes,100,-99,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Democrat or by a Republican,complete,wealth,workers,contribute,principles,assault,acknowledge,terror,answer,gain,possibly,happy,financial,kinds,end,illegal,talked,changes,mom,duty,walls,announced,outrageous,conversation,maintain,fundamental
4/8/19 11:17,4/8/19 11:21,IP Address,100,246,TRUE,4/8/19 11:21,anonymous,EN,Yes,Yes,Yes,Yes,,58,Female,-99,Democrat,-99,3,2,High school,-99,No,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,-99,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,ATTENTION,-99,0,United States,Republican or by a Democrat,comprehensive,prosperity,employees,give,values,attack,recognize,fear,respond,profit,potentially,glad,monetary,types,finish,criminal,spoke,reforms,mother,responsibility,barriers,indicated,excessive,discussion,preserve,basic
4/8/19 11:19,4/8/19 11:24,IP Address,100,259,TRUE,4/8/19 11:24,anonymous,EN,Yes,Yes,Yes,Yes,,33,Female,-99,Republican,-99,7 (very much),5,Associate's/professional/vocational degree,-99,Yes,72,-99,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,-99,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am unsure but think that the speaker is a Republican.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Democrat or by a Republican,complete,wealth,employees,give,values,attack,acknowledge,fear,respond,profit,potentially,happy,financial,kinds,finish,criminal,talked,changes,mother,responsibility,walls,announced,outrageous,conversation,maintain,fundamental
4/8/19 11:23,4/8/19 11:24,IP Address,100,42,TRUE,4/8/19 11:24,anonymous,EN,Yes,Yes,Yes,Yes,,22,Male,-99,Democrat,-99,2,2,High school,-99,No,87,-99,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,-99,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,I am reasonably sure the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,United States,Republican or by a Democrat,complete,prosperity,employees,give,principles,assault,recognize,terror,respond,profit,potentially,happy,financial,types,end,criminal,spoke,reforms,mother,duty,walls,indicated,excessive,discussion,maintain,fundamental
4/8/19 11:25,4/8/19 11:28,IP Address,100,190,TRUE,4/8/19 11:28,anonymous,EN,Yes,Yes,Yes,Yes,,24,Male,-99,Republican,-99,7 (very much),7 (extremely),Bachelor's degree,-99,Yes,75,-99,I am reasonably sure the speaker is a Democrat.,I am unsure but think that the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,-99,I am almost certain the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am reasonably sure the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am unsure but think that the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Democrat.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Republican.,I am almost certain the speaker is a Democrat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATTENTION,-99,0,United States,Democrat or by a Republican,comprehensive,wealth,workers,give,principles,attack,recognize,fear,answer,profit,possibly,glad,financial,kinds,end,criminal,talked,changes,mother,duty,walls,announced,excessive,discussion,maintain,basic
